epoch,lr,kd_ready,train_total,train_ce,train_kl,train_kd_term,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,kd_weight,kd_temperature,effective_kd_coeff
1,0.05,0,2.753239066772461,2.753239066772461,0.0,0.0,64.14,1.898398244857788,0.0,12.501041957310267,0.4373697553362166,0.0006923430288614847,0.0,3.0,0.0
2,0.04999451708687114,0,1.4346272108840943,1.4346272108840943,0.0,0.0,66.49,1.3088441297531128,0.0,10.009289605276924,0.7488387993403844,0.001489439106080681,0.0,3.0,0.0
3,0.04997807075247146,0,1.0024168554496764,1.0024168554496764,0.0,0.0,65.09,1.2905845525741577,0.0,9.235834189823695,0.8455207262720381,0.0029868600582371335,0.0,3.0,0.0
4,0.04995066821070679,0,0.8894439875411987,0.8894439875411987,0.0,0.0,63.58,1.3168001873016357,0.0,9.760598727634974,0.7799251590456282,0.0018449327076918312,0.0,3.0,0.0
5,0.049912321481237615,0,0.8515316225624084,0.8515316225624084,0.0,0.0,61.3,1.3994023246765137,0.0,10.077204704284668,0.7403494119644165,0.0019237642991356552,0.0,3.0,0.0
6,0.049863047384206834,0,0.83708732421875,0.83708732421875,0.0,0.0,60.58,1.4292833778381349,0.0,9.899198395865303,0.7626002005168371,0.0022854198718310465,0.0,3.0,0.0
7,0.04980286753286195,0,0.8422732276153564,0.8422732276153564,0.0,0.0,63.02,1.3379901797294618,0.0,9.97473703111921,0.7531578711100988,0.0020560202870651017,0.0,3.0,0.0
8,0.049731808324074714,0,0.8396086608886719,0.8396086608886719,0.0,0.0,61.53,1.386652917289734,0.0,10.624924523489815,0.6718844345637731,0.001976778720096003,0.0,3.0,0.0
9,0.04964990092676263,0,0.8431636833572388,0.8431636833572388,0.0,0.0,62.37,1.362333081817627,0.0,10.005721092224121,0.7492848634719849,0.001962633163202554,0.0,3.0,0.0
10,0.049557181268217225,0,0.8502043050003052,0.8502043050003052,0.0,0.0,63.28,1.3247457277297974,0.0,10.731646265302386,0.6585442168372018,0.001732007938179387,0.0,3.0,0.0
11,0.049453690018345146,0,0.8596385189437866,0.8596385189437866,0.0,0.0,61.42,1.3992529991149902,0.0,8.269709723336357,0.9662862845829554,0.006136971126709666,0.0,3.0,0.0
12,0.04933947257182901,0,0.8684067079162597,0.8684067079162597,0.0,0.0,62.41,1.3834030570983886,0.0,9.495967320033483,0.8130040849958147,0.004046170614726309,0.0,3.0,0.0
13,0.04921457902821578,0,0.8695512908935547,0.8695512908935547,0.0,0.0,60.51,1.4387283618927003,0.0,9.949086461748395,0.7563641922814506,0.0029066898111653116,0.0,3.0,0.0
14,0.049079064169941455,0,0.8781067875862122,0.8781067875862122,0.0,0.0,61.13,1.4314014671325683,0.0,9.26415947505406,0.8419800656182426,0.0035532829850646003,0.0,3.0,0.0
15,0.048932987438301684,0,0.8829656282234192,0.8829656282234192,0.0,0.0,59.73,1.4725321533203124,0.0,9.331232070922852,0.8335959911346436,0.0035322143895817654,0.0,3.0,0.0
16,0.048776412907378844,0,1.716785689163208,1.716785689163208,0.0,0.0,29.04,2.7920165405273436,0.5993303571428571,8.139420236860003,0.9825724703924996,0.007227396592497826,0.0,3.0,0.0
