epoch,lr,stage,train_loss,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error
1,0.05,warm-up,0.1921224918079376,87.6,0.37340811324119566,0.0,10.636791365487236,0.6704010793140955,0.0011532816331185
2,0.04999451708687114,warm-up,0.19175753584861754,78.11,0.675181912946701,0.0,9.524461609976631,0.8094422987529211,0.0023512673422893776
3,0.04997807075247146,warm-up,0.21257074151515962,85.46,0.43138554258346556,0.0,9.374325002942767,0.8282093746321542,0.002591827393709017
4,0.04995066821070679,warm-up,0.21944662644863128,83.86,0.4986606330394745,0.0,8.837251799447197,0.8953435250691004,0.003763668704777956
5,0.049912321481237615,warm-up,0.22753989805698394,85.75,0.41097803089618684,0.0,9.677164895193917,0.7903543881007604,0.0026208678297864807
6,0.049863047384206834,warm-up,0.23071041959285737,81.42,0.5821942052841187,0.0,9.234758649553571,0.8456551688058036,0.0033959150064869653
7,0.04980286753286195,warm-up,0.23336679931163787,86.75,0.3970243939399719,0.0,10.040671484810966,0.7449160643986292,0.0017295298374457552
8,0.049731808324074714,warm-up,0.2295344926071167,84.4,0.4957080791950226,0.0,9.231961250305176,0.846004843711853,0.002507672711674656
9,0.04964990092676263,warm-up,0.23424494129657744,87.68,0.3748139531135559,0.0,9.705221039908272,0.786847370011466,0.0027751084084489514
10,0.049557181268217225,warm-up,0.2369818126296997,86.11,0.4214313060283661,0.0,9.816852160862513,0.7728934798921858,0.002845082525579658
11,0.049453690018345146,projection,0.23318172513008117,80.48,0.5969839521884919,0.0,8.19122702734811,0.9760966215814864,0.005201027163171342
12,0.04933947257182901,projection,0.23562315442085266,83.6,0.49932681136131285,0.0,8.749111584254674,0.9063610519681657,0.003831285733862647
13,0.04921457902821578,projection,0.2323867693901062,83.24,0.5040927208900452,0.0,9.234211240495954,0.8457235949380058,0.0033800087278775337
14,0.049079064169941455,projection,0.23347617730140685,76.9,0.9027708894729615,0.0,9.096916198730469,0.8628854751586914,0.0036604189891867073
15,0.048932987438301684,projection,0.23126763862609864,81.46,0.5919967287540436,0.0,9.452065059116908,0.8184918676103865,0.0027411400598274277
