name,method,model,dataset,init_acc_quantized_student,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,loss_formula,seed,device
GETA_ONLY_VGG7_CIFAR10_COMPRESSED,GETA-only,VGG7,CIFAR-10,14.43,146,90.63,146,90.63,90.63,146,90.63,0.3021401756763458,160374,160374,0.0,667853,152766975.99999997,39843225.99999999,26.081046469100755,3.8342019795284648,79686451.99999999,156433383423.99997,10199865855.999998,6.520261617275189,False,oto_layerwise,oto_layerwise,4.460834264755249,224.17331392491593,52.869013079007466,150,0.6,10,16,0.5993303571428571,8.0,1.0,0.009978408991758312,CE only,123,cuda
