epoch,lr,stage,kd_ready,recovery_mode,train_total,train_ce,train_kl,train_kd_term,train_fd,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,cakr_severity,teacher_conf,teacher_correct_rate,kd_sample_weight_mean,agreement,disagreement,kd_temperature,kd_weight,effective_kd_coeff,fd_weight
1,0.05,warm-up,0,0,2.7538379818344114,2.7538379818344114,0.7220437579727172,0.0,0.0,64.13,1.8990919765472412,0.0,11.918184280395508,0.5102269649505615,0.0005557695455666232,0.020816180612380716,0.6895359477118763,0.8736453006029739,0.6457288714930834,0.791862134890788,0.20813786510921195,2.0208161806123814,0.0,0.0,0.0
2,0.04999451708687114,warm-up,0,0,1.4341092136764526,1.4341092136764526,0.28875148056983946,0.0,0.0,66.12,1.3148352745056153,0.0,10.346274103437151,0.7067157370703561,0.0012944708479543415,0.007671581535394271,0.6900559750664265,0.8727941176165706,0.6465429988358636,0.9249514932827572,0.07504850671724285,2.007671581535398,0.0,0.0,0.0
3,0.04997807075247146,warm-up,0,0,1.002217274646759,1.002217274646759,0.1525796353673935,0.0,0.0,65.64,1.2542921993255616,0.0,10.131028992789131,0.7336213759013586,0.0016393313500364976,0.005598187229618247,0.6905669649238781,0.8737531969004579,0.647001911612118,0.9479015402476806,0.052098459752319415,2.0055981872296202,0.0,0.0,0.0
4,0.04995066821070679,warm-up,0,0,0.8904673972320557,0.8904673972320557,0.16965476920604705,0.0,0.0,62.38,1.3566313816070557,0.0,9.936478069850377,0.7579402412687029,0.0015800514624321035,0.005518658587237029,0.6902365658594214,0.8725023976982097,0.6464774904348661,0.9497314081777393,0.05026859182226079,2.005518658587237,0.0,0.0,0.0
5,0.049912321481237615,warm-up,0,0,0.8497101752090455,0.8497101752090455,0.1991733301973343,0.0,0.0,60.28,1.4300868127822877,0.0,9.272882189069476,0.8408897263663155,0.002715715947228351,0.005535059622568029,0.6902976084853072,0.8709758631408672,0.6457062572469492,0.949389558161616,0.05061044183838398,2.0055350596225643,0.0,0.0,0.0
6,0.049863047384206834,warm-up,0,0,0.8368270344924926,0.8368270344924926,0.22557726069927217,0.0,0.0,61.5,1.383125737762451,0.0,9.76437132699149,0.7794535841260637,0.001954110655268388,0.006041229922409239,0.6902330374473806,0.8717910805931481,0.6461759732507378,0.9477348486175927,0.05226515138240726,2.0060412299224106,0.0,0.0,0.0
7,0.04980286753286195,warm-up,0,0,0.8433881782913208,0.8433881782913208,0.24239394459724425,0.0,0.0,62.58,1.3367905918121339,0.0,9.802100930895124,0.7747373836381095,0.0029321517031348776,0.006045830834776562,0.6900597208601129,0.8733056266899304,0.6462222900232086,0.9454040236180395,0.054595976381960426,2.0060458308347746,0.0,0.0,0.0
8,0.049731808324074714,warm-up,0,0,0.8397191633796692,0.8397191633796692,0.2539083584022522,0.0,0.0,62.71,1.3377000234603882,0.0,10.036101341247559,0.7454873323440552,0.0018106841182868396,0.006446090694511498,0.6897070781349222,0.8727901215138643,0.6460739790326189,0.9443355481642897,0.05566445183571037,2.00644609069451,0.0,0.0,0.0
9,0.04964990092676263,warm-up,0,0,0.8450938459014893,0.8450938459014893,0.26318789762496947,0.0,0.0,62.37,1.3466194648742675,0.0,9.635533741542272,0.795558282307216,0.0023086111759766936,0.006288861052020338,0.6891392803253116,0.8712915601327901,0.6448306535820827,0.9425434418346571,0.05745655816534291,2.00628886105202,0.0,0.0,0.0
10,0.049557181268217225,warm-up,0,0,0.847163791179657,0.847163791179657,0.2708886950683594,0.0,0.0,63.63,1.309384832763672,0.0,9.683473314557757,0.7895658356802804,0.00267922311987994,0.006481983673626609,0.690370121422936,0.8730538682559567,0.6465760445045998,0.942105996791664,0.057894003208336015,2.0064819836736256,0.0,0.0,0.0
11,0.049453690018345146,projection,0,0,0.8568145511245727,0.8568145511245727,0.2778020743560791,0.0,0.0,62.52,1.35921877784729,0.0,8.191219193594796,0.9760976008006506,0.006917075520115239,0.006759448300823441,0.6903610186808554,0.8709518862197466,0.645851161931177,0.9404431863514053,0.059556813648594616,2.006759448300826,0.0,0.0,0.0
