name,method,model,dataset,seed,teacher_acc,teacher_loss,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_type,kd_after_target_stable,vanilla_kd_start_stable_epochs,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,device
GETA_VANILLA_KD_ResNet20_CIFAR100,GETA+vanilla_KD,ResNet20,CIFAR-100,234,68.82,1.163758695602417,145,51.09,1,57.6,51.09,145,51.09,1.7961399280548096,42602,42602,0.0,245881,40818944.0,9561855.999999998,23.425044998714316,4.268935236004392,19123711.999999996,41798598656.0,2506817536.0,5.997372200515525,False,oto_layerwise,94.83802099227906,150,0.6,10,16,0.5982142857142857,8.318181774832986,0.9602272781458767,0.004990068044703962,vanilla_batchmean_KL,True,2,3.0,0.08,0.72,CE + KD_WEIGHT*T^2*batchmean_KL,False,cuda
