name,method,model,dataset,seed,teacher_acc,teacher_loss,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_type,kd_after_target_stable,vanilla_kd_start_stable_epochs,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,device
GETA_VANILLA_KD_ResNet20_CIFAR100,GETA+vanilla_KD,ResNet20,CIFAR-100,123,68.82,1.1637586957931518,142,52.21,1,59.32,52.21,142,52.21,1.73166316242218,46056,46056,0.0,261113,40818944.00000001,10079288.000000002,24.692672108323038,4.0497844689029625,20158576.000000004,41798598656.00001,2610968576.0,6.24654572151597,False,oto_layerwise,97.38983127276103,150,0.6,10,16,0.5982142857142857,8.045454502105713,0.9943181872367859,0.005964661355723034,vanilla_batchmean_KL,True,2,3.0,0.08,0.72,CE + KD_WEIGHT*T^2*batchmean_KL,False,cuda
