epoch,lr,stage,kd_ready,recovery_mode,train_total,train_ce,train_kl,train_kd_term,train_fd,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,cakr_severity,teacher_conf,teacher_correct_rate,kd_sample_weight_mean,agreement,disagreement,kd_temperature,kd_weight,effective_kd_coeff,fd_weight
1,0.05,warm-up,0,0,0.30857659477233884,0.30857659477233884,0.5281289149475098,0.0,0.0,85.27,0.4573412336349487,0.0,12.606516231190074,0.4241854711012407,0.0003437062985705614,0.0014965211128163014,0.989404634136678,0.9984015345268542,0.9884721908118109,0.9701322801887532,0.029867719811246828,3.001496521112816,0.0,0.0,0.0
2,0.04999451708687114,warm-up,0,0,0.2932913466453552,0.2932913466453552,0.4015139039325714,0.0,0.0,80.19,0.6161168950080872,0.0,11.813685373826461,0.5232893282716924,0.0005805118460722787,0.0018896102451414242,0.9897312802426955,0.9984614769820972,0.9888071058046483,0.9635826202914538,0.0364173797085462,3.0018896102451453,0.0,0.0,0.0
3,0.04997807075247146,warm-up,0,1,0.3057642309093475,0.3057642309093475,0.37028390316009524,0.0,0.0,86.39,0.4084460844516754,0.0,11.46431116624312,0.5669611042196101,0.0007839616696814614,0.0020993676392671227,0.9895676357666855,0.9982416879795396,0.9884690962484121,0.9603346945989467,0.03966530540105327,3.0020993676392695,0.0,0.0,0.0
4,0.04995066821070679,warm-up,0,1,0.30913552139282224,0.30913552139282224,0.3521197330188751,0.0,0.0,84.09,0.47697141723632813,0.0,10.892143444581466,0.6384820694273168,0.0011062765525738623,0.002183976844411212,0.9892218550452796,0.9978620524296675,0.9879196229798105,0.9594563097905016,0.04054369020949849,3.0021839768444063,0.0,0.0,0.0
5,0.049912321481237615,warm-up,0,1,0.3095517936897278,0.3095517936897278,0.3417382793426514,0.0,0.0,84.95,0.4479392273902893,0.0,11.04186556556008,0.61976680430499,0.0011010021012638886,0.0022782224250633243,0.9894606867409728,0.9981817455242967,0.9883563924018685,0.9588606577090291,0.04113934229097098,3.002278222425066,0.0,0.0,0.0
6,0.049863047384206834,warm-up,0,0,0.3105203877735138,0.3105203877735138,0.33298507924079895,0.0,0.0,84.43,0.4768592173576355,0.0,10.759023536335338,0.6551220579580828,0.0010041293374921554,0.002282187305360161,0.9895336836805124,0.99838155370844,0.9885290245265912,0.9587602622978523,0.041239737702147734,3.0022821873053545,0.0,0.0,0.0
7,0.04980286753286195,warm-up,0,0,0.31521020013809203,0.31521020013809203,0.3311670101928711,0.0,0.0,79.24,0.6340100949287415,0.0,11.000805204564875,0.6248993494293906,0.001058263751363339,0.002325515817551168,0.9897884587802546,0.9985613810741688,0.988892998994159,0.9575062009989453,0.04249379900105469,3.00232551581755,0.0,0.0,0.0
8,0.049731808324074714,warm-up,0,1,0.311556869430542,0.311556869430542,0.324262631521225,0.0,0.0,82.7,0.5304949693679809,0.0,10.74013918096369,0.6574826023795388,0.0011241582875630809,0.0023063538199728055,0.989531101168269,0.9984215153452686,0.9885549979746494,0.9581059786059972,0.04189402139400277,3.002306353819973,0.0,0.0,0.0
9,0.04964990092676263,warm-up,0,1,0.3131168958282471,0.3131168958282471,0.31962925227165223,0.0,0.0,86.08,0.405517388343811,0.0,10.838135199113326,0.6452331001108342,0.0012976845973339964,0.0023482413043688197,0.9897501793358942,0.998321611253197,0.9887398612468749,0.9575318070628759,0.04246819293712411,3.0023482413043703,0.0,0.0,0.0
10,0.049557181268217225,warm-up,0,1,0.3095904938220978,0.3095904938220978,0.3165419868183136,0.0,0.0,84.83,0.4696638201713562,0.0,10.873101884668523,0.6408622644164346,0.0013238721123178204,0.0023300163536313897,0.9892530288842633,0.998261668797954,0.9882424101805138,0.9585904113167082,0.041409588683291775,3.002330016353636,0.0,0.0,0.0
11,0.049453690018345146,projection,0,0,0.30832325525283816,0.30832325525283816,0.31250034872055055,0.0,0.0,83.29,0.4955953947067261,0.0,8.108295939185403,0.9864630076018246,0.004761612135387788,0.002332335729075523,0.9893312862766978,0.9982816496163683,0.9883000250057796,0.9586487738677608,0.041351226132239224,3.002332335729074,0.0,0.0,0.0
