epoch,lr,stage,kd_ready,recovery_mode,train_total,train_ce,train_kl,train_kd_term,train_fd,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,cakr_severity,teacher_conf,teacher_correct_rate,kd_sample_weight_mean,agreement,disagreement,kd_temperature,kd_weight,effective_kd_coeff,fd_weight
1,0.05,warm-up,0,0,0.18992708941459654,0.18992708941459654,0.4373628245449066,0.0,0.0,82.02,0.5667593976974488,0.0,10.728495121002197,0.6589381098747253,0.0013937608580038483,0.0008550787344662991,0.9965731951281848,0.9994005754475703,0.9961980921228218,0.982954362469256,0.017045637530743923,2.000855078734468,0.0,0.0,0.0
2,0.04999451708687114,warm-up,0,0,0.19135754294395446,0.19135754294395446,0.31868877967834475,0.0,0.0,85.74,0.4294840166091919,0.0,9.811076300484794,0.7736154624394007,0.002251429811752002,0.001509441467932932,0.9965662479095752,0.9994605179028133,0.9962162293131699,0.9753862140733568,0.024613785926643234,2.001509441467933,0.0,0.0,0.0
3,0.04997807075247146,warm-up,0,0,0.21257972983837128,0.21257972983837128,0.31144065769195556,0.0,0.0,84.71,0.48903716523647306,0.0,8.847443989345006,0.8940695013318742,0.0040637902982000795,0.001895415521823404,0.9965792647408097,0.9994085678054244,0.9961796294697716,0.97109740881054,0.02890259118946007,2.0018954155218207,0.0,0.0,0.0
4,0.04995066821070679,warm-up,0,0,0.22108665241241454,0.22108665241241454,0.3121656975364685,0.0,0.0,75.14,0.8304588267326355,0.0,9.127168723515101,0.8591039095606123,0.0029940508705164704,0.0023478458835078085,0.9966198574856419,0.9995804028132992,0.9963840500777944,0.969298243522644,0.030701756477355957,2.0023478458835093,0.0,0.0,0.0
5,0.049912321481237615,warm-up,0,1,0.22697630470275879,0.22697630470275879,0.3132998592376709,0.0,0.0,82.15,0.590537439918518,0.0,8.869482721601214,0.8913146597998483,0.004546782608875739,0.002170793463638996,0.9965534667529719,0.9996003836317136,0.9962709515600863,0.968560334209286,0.03143966579071396,2.002170793463639,0.0,0.0,0.0
6,0.049863047384206834,warm-up,0,1,0.22898018837451936,0.22898018837451936,0.31250762159347534,0.0,0.0,78.48,0.7437300760269165,0.0,8.97636045728411,0.8779549428394862,0.00372078936613564,0.002507756757561004,0.9966370257575189,0.9994804987212276,0.9963144608165907,0.968031995284283,0.03196800471571705,2.0025077567575575,0.0,0.0,0.0
7,0.04980286753286195,warm-up,0,1,0.2348198293685913,0.2348198293685913,0.3150388482475281,0.0,0.0,82.84,0.5173331179618835,0.0,9.06351729801723,0.8670603377478463,0.0042860555612216035,0.0023805698431510368,0.9965474111649691,0.9995404411764706,0.9962510140350712,0.9672717606015218,0.03272823939847824,2.002380569843153,0.0,0.0,0.0
8,0.049731808324074714,warm-up,0,0,0.23098913339614868,0.23098913339614868,0.3110464379310608,0.0,0.0,85.87,0.4425418727874756,0.0,9.051292760031563,0.8685884049960546,0.0036556460129629287,0.0024655390656512406,0.9965167696518666,0.9992806905370843,0.996064577718525,0.9678334409318616,0.03216655906813834,2.0024655390656547,0.0,0.0,0.0
9,0.04964990092676263,warm-up,0,0,0.2333635035419464,0.2333635035419464,0.31146249017715455,0.0,0.0,84.72,0.4622015650272369,0.0,8.723664283752441,0.9095419645309448,0.004214128994915102,0.002361239795385912,0.9965010695445263,0.9996203644501279,0.9962652444534594,0.9673977881441336,0.03260221185586642,2.002361239795386,0.0,0.0,0.0
10,0.049557181268217225,warm-up,0,0,0.23537504400253295,0.23537504400253295,0.3131157175064087,0.0,0.0,81.58,0.5821699855804443,0.0,8.897528171539307,0.8878089785575867,0.004257988118167434,0.002494691728881729,0.9964814605310445,0.9994205562659847,0.9960865134473347,0.9669626814020259,0.03303731859797407,2.0024946917288817,0.0,0.0,0.0
11,0.049453690018345146,projection,0,0,0.2392306341123581,0.2392306341123581,0.31633735730171203,0.0,0.0,85.29,0.450830446100235,0.0,8.115030288696289,0.9856212139129639,0.005446664323764188,0.0025230633595445928,0.9964821111515659,0.9996003836317136,0.9962344692491204,0.9665706852817779,0.03342931471822207,2.0025230633595488,0.0,0.0,0.0
12,0.04933947257182901,projection,0,0,0.23336118750572205,0.23336118750572205,0.309557759475708,0.0,0.0,85.91,0.43486098375320437,0.0,8.95682007925851,0.8803974900926863,0.004359814658528194,0.0027169323565454043,0.9964642384473015,0.9995204603580563,0.996168876395506,0.9674480101641487,0.032551989835851336,2.002716932356546,0.0,0.0,0.0
13,0.04921457902821578,projection,0,0,0.23687676857948303,0.23687676857948303,0.31284768228530885,0.0,0.0,84.77,0.44621250410079955,0.0,8.66220051901681,0.9172249351228987,0.0041188369837722606,0.002526962571992368,0.9965921500149895,0.999380594629156,0.9962047158604692,0.9669000071942654,0.03309999280573462,2.002526962571993,0.0,0.0,0.0
14,0.049079064169941455,projection,0,0,0.23377857699394225,0.23377857699394225,0.3083228312969208,0.0,0.0,83.73,0.4985771990060806,0.0,9.326417786734444,0.8341977766581945,0.003449065132632053,0.002462771170233963,0.9966373181404056,0.9994804987212276,0.9963138548614424,0.9672199245304098,0.032780075469590206,2.002462771170236,0.0,0.0,0.0
15,0.048932987438301684,projection,0,0,0.23182788095474244,0.23182788095474244,0.3088990394973755,0.0,0.0,85.72,0.4501700620651245,0.0,9.148505892072405,0.8564367634909493,0.003491404599377087,0.0023108406641520083,0.9965163136992004,0.9993606138107417,0.9961205963283548,0.9675794472474881,0.032420552752511884,2.002310840664153,0.0,0.0,0.0
16,0.048776412907378844,joint,0,0,0.37722625049591063,0.37722625049591063,0.6116738119506836,0.0,0.0,67.63,0.9884858556747437,0.5993303571428571,8.152570452008929,0.9809286934988839,0.00522547058894166,0.16151974111003273,0.9966409206390381,0.9994205562659847,0.9962560863750974,0.9516437318928711,0.048356268107128876,2.161519741110034,0.0,0.0,0.0
17,0.048609409255937035,joint,0,1,0.5425948887634278,0.5425948887634278,0.7580948979568481,0.0,0.0,65.84,1.0954538948059083,0.5993303571428571,8.0,1.0,0.005564538878388703,0.3044377065978425,0.9964939875675894,0.9994804987212276,0.9961536868149058,0.9254513218274811,0.07454867817251884,2.304437706597841,0.0,0.0,0.0
18,0.04843204973729729,joint,0,1,0.4933864085769653,0.4933864085769653,0.6658534114646911,0.0,0.0,76.47,0.7140432129859924,0.5993303571428571,7.999999931880406,1.0,0.005680052363978965,0.30422597547022734,0.9966060122870424,0.9995804028132992,0.996339552390301,0.9310422175375702,0.06895778246242981,2.3042259754702292,0.0,0.0,0.0
19,0.04824441214720629,joint,0,1,0.4618167099952698,0.4618167099952698,0.6205269748115539,0.0,0.0,76.66,0.6974198253631592,0.5993303571428571,8.0,1.0,0.0058448676219476125,0.30403639855071546,0.9966084341258954,0.9995404411764706,0.9963147888707993,0.9352958098701809,0.06470419012981912,2.304036398550715,0.0,0.0,0.0
20,0.04804657878971252,joint,0,0,0.44225437654495237,0.44225437654495237,0.5893095824432373,0.0,0.0,80.73,0.575047713804245,0.5993303571428571,8.0,1.0,0.006082998256066016,0.30392701840863473,0.9965729123491156,0.9995004795396419,0.9962658356217777,0.9381426737436553,0.06185732625634469,2.3039270184086327,0.0,0.0,0.0
21,0.04783863644106502,joint,1,0,0.4882049934673309,0.4312424000740051,0.5525172681236267,0.05696259346723557,0.0,73.58,0.8306690179824829,0.5993303571428571,7.999999863760812,1.0,0.006265302055648395,0.30392911231103126,0.9965645625158344,0.999440537084399,0.9962035893174388,0.9390533182322217,0.06094668176777832,2.3039291123110326,0.019423033208417546,0.10309914196833278,0.0
22,0.04762067631165049,joint,1,1,0.45257668104171755,0.4246956498146057,0.5408174990081787,0.027881032219529152,0.0,81.77,0.5544482041358948,0.5993303571428571,7.999999795641218,1.0,0.006459066012342062,0.3039284587220846,0.9966472554999544,0.9995004795396419,0.9963073873763804,0.9397956052094775,0.06020439479052258,2.3039284587220825,0.009712330790768744,0.05155386750369602,0.0
23,0.047392794005985325,joint,1,1,0.4431773051261902,0.4158327511310577,0.5304664831733703,0.027344553807973862,0.0,81.62,0.5598540591239929,0.5993303571428571,8.0,1.0,0.0066846006416848725,0.3039032060488786,0.9965386108669174,0.9994804987212276,0.9962192436923152,0.941075714500359,0.05892428549964105,2.3039032060488736,0.009711624981677986,0.05154898915416751,0.0
24,0.04715508948078037,joint,1,1,0.43055281210899354,0.4039452927303314,0.5161999572563172,0.02660751994550228,0.0,74.58,0.8236002823829651,0.5993303571428571,7.999999931880406,1.0,0.006926326413771936,0.30385674155866155,0.9964666797986725,0.9994605179028133,0.9961187304438227,0.94290714282209,0.05709285717790999,2.303856741558664,0.009711573496113646,0.05154663014564822,0.0
25,0.04690766700109659,joint,1,1,0.42177897762298583,0.39578403427124026,0.504228229379654,0.025994943419098852,0.0,78.64,0.6635592720031739,0.5993303571428571,7.999999931880406,1.0,0.007175664483968701,0.30384323396708085,0.9966224151499131,0.9996003836317136,0.9963723254935516,0.9441441977420426,0.05585580225795736,2.30384323396708,0.009713278487317834,0.0515550832793028,0.0
26,0.04665063509461097,joint,1,1,0.4158389923763275,0.3901539178752899,0.4982525421524048,0.025685074282288552,0.0,80.72,0.5940899401664734,0.5993303571428571,7.999999931880406,1.0,0.0073687553605330846,0.3038709055202586,0.9965658392137884,0.9996003836317136,0.9962866762105156,0.9445881189592659,0.0554118810407341,2.3038709055202555,0.00971233988449387,0.05155134367449994,0.0
27,0.04638410650401267,joint,1,1,0.4096875561618805,0.38455105129241945,0.48755845682144167,0.025136504905223848,0.0,79.16,0.6517909935951233,0.5993303571428571,7.999999863760812,1.0,0.0075944633156593356,0.3038609169766736,0.9966679093477976,0.9996203644501279,0.9964260907124376,0.9455602533372162,0.054439746662783804,2.3038609169766713,0.009713475206211505,0.051556915473583875,0.0
28,0.04610819813755038,joint,1,0,0.42679686916351317,0.3780619027519226,0.4727171146965027,0.04873496609568596,0.0,81.71,0.5589906252861023,0.5993303571428571,7.999999863760812,1.0,0.007813977576526148,0.30387496916608897,0.9965084512215441,0.9995004795396419,0.9961943573049267,0.9461820413694357,0.05381795863056427,2.303874969166093,0.019423450814297135,0.10309651468041958,0.0
29,0.04582303101775249,joint,1,0,0.4187215901184082,0.3713628000640869,0.4593566417121887,0.04735878972887993,0.0,80.61,0.6096380742073059,0.5993303571428571,7.999999931880406,1.0,0.008072956531707729,0.303867171040849,0.9965363939095031,0.999380594629156,0.9961525349665785,0.9472160609177006,0.05278393908229935,2.3038671710408507,0.019424211684798725,0.10309986266536768,0.0
30,0.045528730228342605,joint,1,0,0.4174237197303772,0.3703722509860992,0.45636170518875124,0.047051468093395235,0.0,78.48,0.6736460917949677,0.5993303571428571,7.999999931880406,1.0,0.008269363382299031,0.30391590750534947,0.9966090826122352,0.9994605179028133,0.9962733770575365,0.9472772474484066,0.05272275255159344,2.303915907505346,0.019424270028969834,0.10310452782836085,0.0
31,0.04522542485937369,joint,1,0,0.40933029366493223,0.36321293434143065,0.44721189046859744,0.04611735956192017,0.0,77.16,0.7101409523010254,0.5993303571428571,7.999999931880406,1.0,0.008491655711882881,0.3038945152572118,0.9968070622600252,0.9996403452685422,0.9965743504826675,0.9484907198135201,0.05150928018647996,2.303894515257209,0.019428727510737997,0.10312626325341148,0.0
32,0.04491324795060491,joint,1,0,0.40790431365013124,0.3621370293712616,0.4439304817390442,0.04576728481054306,0.0,82.93,0.516703727054596,0.5993303571428571,7.999999931880406,1.0,0.008679265489003487,0.30393344416517215,0.9965568832729174,0.9994804987212276,0.9962075861823528,0.9486013109726674,0.05139868902733259,2.3039334441651738,0.01942276295901261,0.10309810210570128,0.0
33,0.044592336433146,joint,1,0,0.40632554275512694,0.3609105367660522,0.4405541638088226,0.04541500712871552,0.0,80.76,0.6080346713066102,0.5993303571428571,7.999999931880406,1.0,0.008866773785224982,0.30397231738533265,0.9964855767576896,0.9995404411764706,0.9961728528332527,0.9485742856779367,0.05142571432206332,2.3039723173853335,0.019420288815723226,0.10308844434714322,0.0
34,0.044262831069394735,joint,1,0,0.40485753456115725,0.3594543135547638,0.44030631306648255,0.045403220695257186,0.0,80.73,0.5871497117042541,0.5993303571428571,8.0,1.0,0.0090739327216787,0.3040118691852063,0.9968098944715221,0.9995204603580563,0.9964898268280127,0.9485332828653438,0.0514667171346562,2.304011869185207,0.019425504620421297,0.10311967556057033,0.0
35,0.043924876391293916,joint,1,0,0.3937895922088623,0.3493994901275635,0.4305926767730713,0.04439010197162628,0.0,83.86,0.4934745567321777,0.5993303571428571,7.999999931880406,1.0,0.00930686793955309,0.30396994212370043,0.9965185523033142,0.9994205562659847,0.9961696989700922,0.9502004598412672,0.04979954015873277,2.3039699421236977,0.019420994927753763,0.10309198855966736,0.0
36,0.043578620636934864,joint,1,0,0.3979633627033234,0.3535464731502533,0.4308575773048401,0.04441688867330551,0.0,79.79,0.655297768497467,0.5993303571428571,8.0,1.0,0.009474385928894793,0.304044154228028,0.9965509718946178,0.9996403452685422,0.9963019125906708,0.9496479586262228,0.050352041373777266,2.3040441542280266,0.019419557875443944,0.10309099432657585,0.0
37,0.04322421568553529,joint,1,0,0.3914937389564514,0.3476326881027222,0.42547566942214965,0.0438610513138771,0.0,83.4,0.49177466411590576,0.5993303571428571,8.0,1.0,0.009596622083336115,0.30404531841122406,0.9965375108487161,0.9995404411764706,0.996249269951335,0.9502947469196661,0.0497052530803339,2.3040453184112217,0.019419263077988563,0.10308953539860788,0.0
38,0.04286181699082009,joint,1,0,0.3932986897659302,0.34951082149505613,0.42476729721069334,0.0437878673350811,0.0,76.95,0.7856054558753968,0.5993303571428571,8.0,1.0,0.009810777447585548,0.3040585091525049,0.9965283235015772,0.9995804028132992,0.9962918104418098,0.9505198767118137,0.04948012328818631,2.3040585091525037,0.019418716224322,0.10308781489693293,0.0
