name,method,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,cakr_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_T_min,kd_T_max,kd_weight_min,kd_weight_max,kd_weight_observed_min,kd_weight_observed_max,effective_kd_coeff_observed_max,teacher_correct_rate_mean_after_kd_ready,fd_after_target_stable,fd_weight_max,fd_weight_observed_max,recovery_drop_threshold,recovery_epochs,loss_formula,ce_downweighted,seed,device
GETA_CAKR_clean_VGG7,GETA+CAKR-clean,92.57,144,91.05,144,91.05,91.05,144,91.05,0.3112086602687836,161693,161693,0.0,673229,152766976.0,42650033.99999999,27.918359790011156,3.581872314568378,85300067.99999999,156433383424.0,10918408703.999998,6.979589947502789,False,oto_layerwise,oto_layerwise,4.327023029327393,231.10577254206189,57.71448889176051,150,0.6,16,10,5,0.5993303571428571,7.999999931880406,1.0,0.010096933160509382,True,2.0,3.0,0.0,0.08,0.0,0.055595683231004084,0.2948052582205522,0.9995103162514185,True,0.0,0.0,5.0,3,CE + kd_weight*T^2*teacher_correct_confidence_weighted_KL + fd_weight*FD,False,234,cuda
