name,method,model,dataset,init_acc_quantized_student,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,loss_formula,seed,device
GETA_ONLY_ResNet56_CIFAR10_COMPRESSED,GETA-only,ResNet56,CIFAR-10,16.21,141,92.96,141,92.96,92.96,141,92.96,0.27481020641326903,210344,210344,0.0,1047405,125747840.00000003,57199232.00000001,45.487248130862525,2.1984183284139203,114398464.00000001,128765788160.00003,14973304832.000004,11.628325385151745,False,oto_layerwise,oto_layerwise,36.855560541152954,27.132947791782982,230.24215730031332,150,0.6,10,16,0.6,8.344827553321576,0.956896555834803,0.008529510499697765,CE only,345,cuda
