epoch,lr,stage,kd_ready,train_total,train_ce,train_kl,train_kd_term,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,teacher_conf,agreement
31,0.03969463130731184,joint,1,1.7232837620544434,2.51766763130188,0.058056243250370024,0.9288998920059204,32.44,2.9201932094573975,0.6,8.379310287278274,0.9525862140902157,0.04207133985145001,0.5639941345547776,0.8243385017527949
32,0.03905208444630327,joint,1,1.7174865267181396,2.509512615966797,0.05784127707004547,0.9254604331207276,28.51,3.265435514831543,0.6,8.379310303720935,0.9525862120348831,0.04205966017919592,0.5640216982730514,0.8248959438270315
33,0.038395669874474916,joint,1,1.705488097114563,2.492518375015259,0.057403613600730895,0.9184578176116943,31.32,2.936573724746704,0.6,8.379310295499604,0.9525862130625495,0.041861791522731666,0.5639136511727673,0.8271828028552063
34,0.03772603539375929,joint,1,1.6980868419647217,2.484108553314209,0.05700407063961029,0.9120651302337647,33.58,2.866078183364868,0.6,8.379310295499604,0.9525862130625495,0.041674171597762454,0.5641094198083634,0.8280527052824455
35,0.037043841852542884,joint,1,1.6925289888000488,2.47373107673645,0.05695793145895004,0.9113269033432007,37.71,2.6321232376098633,0.6,8.379310303720935,0.9525862120348831,0.04139371205836163,0.564432244090473,0.8289245956236749
36,0.03634976249348867,joint,1,1.6834483152770996,2.4628047457885742,0.056505742831230166,0.9040918852996827,34.94,2.7787371509552004,0.6,8.379310287278274,0.9525862140902157,0.04110658264623268,0.5643060362476218,0.8305048900644493
37,0.03564448228912682,joint,1,1.6783110889434814,2.456615027923584,0.05625044692635536,0.9000071508216858,35.32,2.7472921058654785,0.6,8.379310279056943,0.9525862151178821,0.04070691468562953,0.5646811396340885,0.8310045510759134
38,0.034928697265869516,joint,1,1.673998020248413,2.4490533326721193,0.0561839190363884,0.8989427045822144,34.09,2.7743603702545165,0.6,8.379310303720935,0.9525862120348831,0.04022827246232275,0.5644917456847628,0.8315269349481139
39,0.03420311381711696,joint,1,1.6673229713821411,2.4394356120300293,0.05595064568042755,0.8952103308868408,37.49,2.6208664707183837,0.6,8.379310262614283,0.9525862171732147,0.03968073120256178,0.5640357064316645,0.8326024754577891
40,0.033468448006132294,joint,1,1.6611982090759276,2.4307301721191408,0.055729140434265134,0.8916662469482421,37.62,2.6138968730926515,0.6,8.379310311942264,0.952586211007217,0.03904276346306273,0.5638598777982585,0.8334914648624332
41,0.032725424859373686,joint,1,1.6536606034851073,2.4202005829620363,0.055445038826465606,0.8871206212234497,35.87,2.72898885345459,0.6,8.379310295499604,0.9525862130625495,0.03836810123865947,0.5640909269718868,0.8344183263876249
42,0.03197477765098074,joint,1,1.647538021850586,2.41212375869751,0.05518451781749725,0.882952285079956,36.41,2.670332921218872,0.6,8.379310279056943,0.9525862151178821,0.0374108680660974,0.5639659895387756,0.8350796568424196
43,0.031217247179121367,joint,1,1.6412021728134156,2.405132817764282,0.05482947072029114,0.8772715315246582,38.86,2.5708267406463623,0.6,8.379310287278274,0.9525862140902157,0.03653170791673866,0.5640595404769454,0.8360008649204088
44,0.03045358103491357,joint,1,1.6362704843902587,2.399378451538086,0.05457265753984451,0.8731625206375122,32.19,2.9360706523895264,0.6,8.379310287278274,0.9525862140902157,0.035592842024929836,0.5640157014131546,0.8365667579728929
45,0.02968453286464312,joint,1,1.6286047066497802,2.3881050730133055,0.05431902096033096,0.8691043353652954,35.75,2.748002755737305,0.6,8.379310303720935,0.9525862120348831,0.03458342781056953,0.5638391649555368,0.8378220614417434
46,0.028910861626005774,joint,1,1.6237634468078612,2.380210771789551,0.05420725754976272,0.8673161207962036,36.22,2.6951261562347413,0.6,8.379310287278274,0.9525862140902157,0.03347789376820392,0.5637306288227706,0.8385905793408299
47,0.028133330839107615,joint,1,1.615804640235901,2.3695033447265623,0.05388162085056305,0.8621059336090088,39.11,2.5663937419891356,0.6,8.379310303720935,0.9525862120348831,0.03231155059194285,0.5642876100662114,0.8398452165639004
48,0.02735270783296286,joint,1,1.6110168589401246,2.363285060882568,0.053671791162490844,0.8587486585998535,37.72,2.619802752304077,0.6,8.379310311942264,0.952586211007217,0.031084799762227847,0.5640205684906382,0.8406335534646993
49,0.02656976298823284,joint,1,1.6024154948425293,2.351395565490723,0.053339713928699496,0.8534354228591919,38.38,2.586291466522217,0.6,8.379310287278274,0.9525862140902157,0.029912853480022088,0.5638684277110697,0.8418172867706669
50,0.02578526897695321,joint,1,1.5995105237960816,2.347375297470093,0.05322785957813263,0.851645753250122,39.44,2.5519517097473146,0.6,8.379310287278274,0.9525862140902157,0.02865585978047799,0.5640691919704838,0.8425233861826875
51,0.025,joint,1,1.5913890351104736,2.336035311279297,0.05292142240762711,0.8467427585220337,34.88,2.806312030029297,0.6,8.379310279056943,0.9525862151178821,0.027520672540114165,0.5640709830824372,0.8433742471363234
52,0.024214731023046793,joint,1,1.5858253145980834,2.328136865005493,0.052719610424041746,0.8435137667846679,38.82,2.5743892616271973,0.6,8.379310320163595,0.9525862099795506,0.02654137679878686,0.5637567477000643,0.8443903399397955
53,0.023430237011767167,joint,1,1.5776244270706177,2.3152355307006838,0.05250083260178566,0.8400133216285706,37.05,2.6711716209411622,0.6,8.379310303720935,0.9525862120348831,0.02552133036869373,0.5645778731769308,0.8456695329807603
54,0.022647292167037144,joint,1,1.5733336161422729,2.3109526391601563,0.05223216233730316,0.8357145973968506,39.27,2.5617198711395264,0.6,8.379310270835614,0.9525862161455483,0.024509966007263764,0.5645162687277245,0.846142987537262
55,0.0218666691608924,joint,1,1.5644783022689819,2.2982995445251464,0.05191606635093689,0.8306570616149902,39.92,2.542206505203247,0.6,8.379310311942264,0.952586211007217,0.02357933283289374,0.5637090213387214,0.8477002380754027
56,0.021089138373994232,joint,1,1.5608128311157226,2.2917573965454103,0.051866766571998596,0.8298682651519775,39.68,2.512174615097046,0.6,8.379310295499604,0.9525862130625495,0.02266018946089708,0.5640865918010702,0.848258595408686
57,0.020315467135356886,joint,1,1.554674944458008,2.2847338134765627,0.05153850442647934,0.8246160708236694,37.0,2.6546023849487304,0.6,8.379310303720935,0.9525862120348831,0.021939135027989345,0.5637919851733596,0.8489649619745172
58,0.019546418965086444,joint,1,1.547408593826294,2.2743147117614746,0.051281405045986175,0.8205024807357788,41.49,2.4482457233428954,0.6,8.379310295499604,0.9525862130625495,0.021223881160229333,0.5639680111042374,0.8502138677765342
59,0.01878275282087863,joint,1,1.5408412209320068,2.2640779998016356,0.051100277585983275,0.8176044413757324,42.05,2.4130795917510985,0.6,8.379310320163595,0.9525862099795506,0.020566592244623105,0.564643242475017,0.8513554468789064
60,0.018025222349019272,joint,1,1.5333865446853638,2.2533056185913085,0.05084171690940857,0.8134674705505371,40.01,2.512512755203247,0.6,8.379310287278274,0.9525862140902157,0.01991034065878141,0.5651892722796297,0.852363611731078
61,0.017274575140626323,joint,1,1.5250430416870118,2.241299390563965,0.05054916819095612,0.8087866910552979,40.9,2.4745772247314455,0.6,8.379310303720935,0.9525862120348831,0.01935864853118799,0.5646919573435698,0.853531161080236
62,0.016531551993867716,joint,1,1.5174870695114135,2.2306243843078613,0.050271859320402144,0.8043497491264343,40.55,2.4567224769592286,0.6,8.379310295499604,0.9525862130625495,0.018862912007723796,0.5646215265288073,0.8547113428030477
63,0.01579688618288306,joint,1,1.5093744495391845,2.218522907104492,0.050014124610424045,0.8002259937667847,42.1,2.425970620346069,0.6,8.379310295499604,0.9525862130625495,0.018460545625642817,0.5642554605251078,0.8559298581631897
64,0.015071302734130482,joint,1,1.5014228520584108,2.207700065536499,0.04969660237669945,0.7951456380271912,42.44,2.407082430267334,0.6,8.379310320163595,0.9525862099795506,0.01803026775225415,0.5640958081883238,0.857132079275063
65,0.014355517710873185,joint,1,1.4963798931884766,2.200659704055786,0.04950625509500504,0.7921000815200806,42.91,2.3697567729949953,0.6,8.379310303720935,0.9525862120348831,0.01765687016625801,0.5636122567803049,0.8577044092480789
66,0.013650237506511332,cool-down,1,1.4903857509994507,2.1925670978164673,0.04926277540326118,0.7882044064521789,42.16,2.447185425186157,0.6,8.379310262614283,0.9525862171732147,0.01735814307803349,0.564403628563637,0.8589500967041611
67,0.012956158147457115,cool-down,1,1.4811991954803467,2.1782832914733885,0.04900719385147095,0.7841151016235351,43.69,2.358416711807251,0.6,8.379310270835614,0.9525862161455483,0.017089555004375426,0.5643333317831044,0.8603473032831841
68,0.012273964606240717,cool-down,1,1.4731372299194336,2.166018789978027,0.048765979491472246,0.7802556718635559,42.68,2.36859462852478,0.6,8.379310303720935,0.9525862120348831,0.016823414639381775,0.5648048549433193,0.8616652397243568
69,0.01160433012552508,cool-down,1,1.4648773662948609,2.1566999147796633,0.04831592595934868,0.7730548153495789,43.42,2.3429677516937257,0.6,8.379310303720935,0.9525862120348831,0.016556121619942736,0.5637709618453175,0.8626904859567237
70,0.010947915553696733,cool-down,1,1.4563765908813477,2.142204920730591,0.04815926616191864,0.7705482585906982,44.35,2.316764944076538,0.6,8.379310303720935,0.9525862120348831,0.01639594252051739,0.5644027062922793,0.8641362774097706
71,0.010305368692688175,cool-down,1,1.4479287590789796,2.1313476206207276,0.04778186865091324,0.7645098984146118,45.22,2.3054490730285644,0.6,8.379310303720935,0.9525862120348831,0.016283561635144803,0.5647188813790031,0.8650523837265152
72,0.009677323658675586,cool-down,1,1.44143668674469,2.1214782539749146,0.047587194917201994,0.7613951186752319,45.66,2.227138014984131,0.6,8.379310320163595,0.9525862099795506,0.016142848698454965,0.5644667009487176,0.8664577037019803
73,0.009064400256282757,cool-down,1,1.4334413986968995,2.110802402191162,0.04725502463340759,0.7560803941345214,45.62,2.270324764251709,0.6,8.379310287278274,0.9525862140902157,0.016009369467893445,0.5642634343994243,0.8674470209099753
74,0.008467203366908708,cool-down,1,1.423376671295166,2.094931699295044,0.04698885256052017,0.7518216409683227,45.15,2.2870997650146485,0.6,8.379310287278274,0.9525862140902157,0.015942330490988945,0.5642086147804699,0.8691469972853161
75,0.007886322351782783,cool-down,1,1.4159094393157958,2.083808179092407,0.04675066873311996,0.7480106997299194,46.32,2.2321588500976564,0.6,8.379310311942264,0.952586211007217,0.01587339480917404,0.5637579181462603,0.8705339272461279
76,0.0073223304703363135,cool-down,1,1.4074514539718628,2.0714108056640623,0.04646825645923614,0.7434921033477783,46.78,2.2084532524108886,0.6,8.379310336606256,0.952586207924218,0.01582078535434966,0.5642338458381956,0.8714993330828674
77,0.006775784314464717,cool-down,1,1.399182109336853,2.0595100299072264,0.046178386694192886,0.7388541871070862,46.95,2.196582788467407,0.6,8.379310311942264,0.952586211007217,0.01575221109845329,0.5647229813325131,0.8731624656321143
78,0.0062472232592385105,cool-down,1,1.3906455696487428,2.0472175399780275,0.045879599972963335,0.7340735995674134,46.91,2.186585348892212,0.6,8.379310303720935,0.9525862120348831,0.015762108499545995,0.5639691864285628,0.8739810467833449
79,0.005737168930605272,cool-down,1,1.3815035341262818,2.0335044155502318,0.04559391556501389,0.7295026490402222,47.32,2.175872226715088,0.6,8.379310295499604,0.9525862130625495,0.015734683795519427,0.5640575112131856,0.8758081001089052
80,0.00524612469060774,cool-down,1,1.3728551936340332,2.02032128326416,0.045336818945407864,0.7253891031265258,47.17,2.154440085983276,0.6,8.379310287278274,0.9525862140902157,0.015705174662109002,0.564152588586673,0.8767941001888431
81,0.004774575140626317,cool-down,1,1.3646251567840577,2.007376078643799,0.04511713952302933,0.7218742323684693,47.9,2.1471050769805906,0.6,8.379310279056943,0.9525862151178821,0.015719412694783944,0.5644659129402522,0.8781376436848165
82,0.004322985643135957,cool-down,1,1.3559528983306885,1.994674379196167,0.04482696350812912,0.7172314161300659,48.71,2.1190727684021,0.6,8.379310287278274,0.9525862140902157,0.01573074563328171,0.5641435536048601,0.8797465865416905
83,0.003891801862449629,cool-down,1,1.3464280014801024,1.9804189337158202,0.044527316801548006,0.7124370688247681,48.81,2.097762657546997,0.6,8.379310295499604,0.9525862130625495,0.01579638898140865,0.5639450179646387,0.8809203941498875
84,0.0034814493249014063,cool-down,1,1.336773399734497,1.9660768086242675,0.044216874495744705,0.7074699919319153,49.22,2.106954316329956,0.6,8.379310287278274,0.9525862140902157,0.015805576030508597,0.5640151041090641,0.8827308096239329
85,0.0030923329989034107,cool-down,1,1.330329782409668,1.9564766011810302,0.044011435247659686,0.704182963962555,49.21,2.0843756008148193,0.6,8.379310295499604,0.9525862130625495,0.015806882707191768,0.5652054715949251,0.8834258104529222
86,0.0027248368952908055,cool-down,1,1.3223400201416016,1.943430851211548,0.04382807452201843,0.7012491923522949,49.36,2.0974701049804687,0.6,8.379310262614283,0.9525862171732147,0.015863622200288335,0.5640021893374451,0.8847701106687336
87,0.0023793236883495163,cool-down,1,1.3150082254028321,1.9326803366851806,0.043583507133722305,0.6973361141395569,50.13,2.073749602127075,0.6,8.379310279056943,0.9525862151178821,0.015846163745225284,0.5644265367932941,0.8857467195109638
88,0.0020561343579004773,cool-down,1,1.3071628945541383,1.921894467010498,0.043276957560777665,0.6924313209724426,50.25,2.0520794143676757,0.6,8.379310295499604,0.9525862130625495,0.015902125137629678,0.5639841196405918,0.8872262827880547
89,0.0017555878527937164,cool-down,1,1.300192824897766,1.9099113724517822,0.04315464215755463,0.6904742745208741,50.51,2.045131802368164,0.6,8.379310295499604,0.9525862130625495,0.01590604939250163,0.5644323232838565,0.8882247893249288
90,0.0014779807761443637,cool-down,1,1.2933383610534668,1.8993452497100831,0.042958216993808744,0.6873314719009399,50.71,2.0482632087707517,0.6,8.379310295499604,0.9525862130625495,0.015966572887104017,0.5640018045368707,0.8894275510707474
91,0.0012235870926211618,cool-down,1,1.2869431046676636,1.8895434325408935,0.042771423501968386,0.6843427760314942,50.94,2.0145866022109984,0.6,8.379310320163595,0.9525862099795506,0.015974837800905764,0.563999326561418,0.8902720481995732
92,0.0009926578580764262,cool-down,1,1.279212434501648,1.8761630208587647,0.042641365355253216,0.6822618456840515,51.32,2.016124528503418,0.6,8.379310320163595,0.9525862099795506,0.016064145608056846,0.5648290834692128,0.891497331430845
93,0.0007854209717842259,cool-down,1,1.2739048471069336,1.868871505355835,0.042433636972904205,0.6789381915664673,51.54,2.0085132583618166,0.6,8.379310295499604,0.9525862130625495,0.016072006364240995,0.564140142153596,0.8921524882316589
94,0.0006020809515313169,cool-down,1,1.2673399411010742,1.8577401167678833,0.042308735427856445,0.6769397668457031,51.43,2.003008233642578,0.6,8.379310287278274,0.9525862140902157,0.016132065965613777,0.564436209628649,0.8934058651442418
95,0.000442818731782782,cool-down,1,1.2620390168762208,1.8483577906799316,0.042232515025138855,0.6757202404022217,51.64,1.998736555480957,0.6,8.379310303720935,0.9525862120348831,0.01613981083762101,0.5641020591301686,0.894091412996697
96,0.00030779148512155856,cool-down,1,1.2580786778259276,1.8420149438476563,0.04213390091180801,0.6741424145889282,51.88,1.9886553651809693,0.6,8.379310320163595,0.9525862099795506,0.016161003412482534,0.5637293501049662,0.8943080361694327
97,0.0001971324671380559,cool-down,1,1.2533532793807984,1.834179389190674,0.04203294835567474,0.6725271736907958,51.97,1.9866852645874022,0.6,8.379310287278274,0.9525862140902157,0.01617322228989475,0.5644354895328927,0.8954116587748613
98,0.0001109508849230001,cool-down,1,1.2502187703704835,1.8289915419006348,0.041965374865531924,0.6714459978485108,51.81,1.985645171356201,0.6,8.379310295499604,0.9525862130625495,0.016202814840653845,0.5639079908275848,0.8959272850657363
99,4.933178929321103e-05,cool-down,1,1.24711697971344,1.822266090927124,0.041997991881370544,0.6719678701019287,51.96,1.98075128326416,0.6,8.379310295499604,0.9525862130625495,0.01622065657058345,0.5642742430005232,0.896283829837199
100,1.233599085671e-05,cool-down,1,1.2451713833999634,1.8176535018920899,0.04204307916164398,0.6726892665863037,52.0,1.9778433643341065,0.6,8.379310303720935,0.9525862120348831,0.016225727080821525,0.5638766355831605,0.896722758136442
