name,method,model,dataset,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,kd_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,seed,device
GETA_VanillaKD_ResNet56_TinyImageNet200,GETA+VanillaKD,ResNet56,TinyImageNet-200,58.73,98,51.57,98,51.57,51.57,98,51.57,1.9824312572479248,868294,565093,0.3491916332486462,1311341,503001600.0000001,503001600.0000001,100.0,1.0,1006003200.0000002,515073638400.0001,135731363840.0,26.351836654197516,False,oto_layerwise,oto_layerwise,36.074092388153076,27.720725146460104,599.745348695914,100,0.6,16,10,2,0.6,8.43103443343064,0.9461206958211701,0.015498347427889175,True,3.0,0.08,0.72,"CE + KD_WEIGHT*T^2*batchmean_KL (additive, matches CIFAR-10/100 & paper Eq. 3)",False,123,cuda
