name,method,model,dataset,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,kd_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,seed,device
GETA_VanillaKD_ResNet56_TinyImageNet200,GETA+VanillaKD,ResNet56,TinyImageNet-200,58.73,96,51.01,96,51.01,51.01,96,51.01,1.995599183654785,868294,557967,0.35739853091234075,1278765,503001600.0000001,503001600.0000001,100.0,1.0,1006003200.0000002,515073638400.0001,136335753215.99998,26.469177036414983,False,oto_layerwise,oto_layerwise,37.407790422439575,26.732399553867698,584.9573654294014,100,0.6,16,10,2,0.6,8.482758587804334,0.9396551765244583,0.014189341227706986,True,3.0,0.08,0.72,"CE + KD_WEIGHT*T^2*batchmean_KL (additive, matches CIFAR-10/100 & paper Eq. 3)",False,234,cuda
