name,method,model,dataset,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,cakr_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_T_min,kd_T_max,kd_weight_min,kd_weight_max,kd_weight_observed_min,kd_weight_observed_max,effective_kd_coeff_observed_max,teacher_correct_rate_mean_after_kd_ready,fd_after_target_stable,fd_weight_max,fd_weight_observed_max,recovery_drop_threshold,recovery_epochs,loss_formula,ce_downweighted,seed,device
GETA_CAKR_ResNet20_TinyImageNet200_S123,GETA+CAKR-clean,ResNet20,TinyImageNet-200,52.02,99,32.31,14,34.9,32.31,99,32.31,2.857517578125,50272,50272,0.0,277945,163262976.00000003,41542399.99999999,25.445083152226736,3.9300323524880616,83084799.99999999,167181287424.00003,10734354432.0,6.420787037472597,False,oto_layerwise,oto_layerwise,13.735073804855347,72.80630699243132,215.80899424950283,100,0.6,16,10,2,0.5982142857142857,8.227272727272727,0.9715909090909092,0.0065201329681175675,True,2.0,3.0,0.0,0.08,0.0,0.025645508263147335,0.12756703337310774,0.6081787989554124,True,0.003,0.00031076973398533407,8.0,3,CE + kd_weight*T^2*teacher_correct_confidence_weighted_KL + fd_weight*FD,False,345,cuda
