name,method,model,dataset,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,cakr_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_T_min,kd_T_max,kd_weight_min,kd_weight_max,kd_weight_observed_min,kd_weight_observed_max,effective_kd_coeff_observed_max,teacher_correct_rate_mean_after_kd_ready,fd_after_target_stable,fd_weight_max,fd_weight_observed_max,recovery_drop_threshold,recovery_epochs,loss_formula,ce_downweighted,seed,device
GETA_CAKR_ResNet20_TinyImageNet200_S123,GETA+CAKR-clean,ResNet20,TinyImageNet-200,52.02,99,32.58,9,34.98,32.58,99,32.58,2.8575662166595457,50615,50615,0.0,278585,163262976.00000003,36244992.0,22.200374443744057,4.504428529050304,72489984.0,167181287424.00003,9446375424.0,5.650378442201126,False,oto_layerwise,oto_layerwise,13.180978298187256,75.86690284874585,209.9716161807378,100,0.6,16,10,2,0.5982142857142857,8.272727251052856,0.9659090936183929,0.006333885576829992,True,2.0,3.0,0.0,0.08,0.0,0.025639263080018054,0.12758366709248553,0.6084495029350138,True,0.003,0.00031165506647561194,8.0,3,CE + kd_weight*T^2*teacher_correct_confidence_weighted_KL + fd_weight*FD,False,123,cuda
