epoch,lr,train_total,train_ce,train_kl,train_kd_term,test_acc,test_loss,group_sparsity
29,0.040935599743717244,1.5734977187347412,2.20449686378479,0.05890616100311279,0.9424985760498047,38.07,2.673053102493286,0.5998883928571429
30,0.040322676341324415,1.5696645291900635,2.1962399509048462,0.0589430689907074,0.9430891038513184,40.33,2.533176410293579,0.5998883928571429
31,0.03969463130731184,1.563877622642517,2.187148137741089,0.05878794436097145,0.9406071097755432,38.93,2.6502604904174807,0.5998883928571429
32,0.03905208444630327,1.5559826071548462,2.178058636016846,0.05836916139602661,0.9339065823364258,39.32,2.61394587097168,0.5998883928571429
33,0.038395669874474916,1.5501609684371949,2.1699062088012697,0.058150982990264895,0.9304157278442383,40.18,2.5476360466003416,0.5998883928571429
34,0.03772603539375929,1.5446408438873291,2.1621485319519045,0.057945822310447696,0.9271331569671631,40.2,2.654390729522705,0.5998883928571429
35,0.037043841852542884,1.5370563565063478,2.14973377204895,0.05777368412256241,0.9243789459609986,42.58,2.480718852996826,0.5998883928571429
36,0.03634976249348867,1.5337716975402833,2.1456351177978514,0.05761926738023758,0.9219082780838013,41.75,2.5114887210845946,0.5998883928571429
37,0.03564448228912682,1.5240842053985595,2.1329502253723143,0.057201136648654935,0.915218186378479,41.82,2.492301924133301,0.5998883928571429
38,0.034928697265869516,1.5218006510925293,2.12817033241272,0.05721443538427353,0.9154309661483765,41.88,2.5192323596954345,0.5998883928571429
39,0.03420311381711696,1.5152657037353516,2.1167959544372557,0.05710846617221832,0.9137354587554931,42.3,2.465885357284546,0.5998883928571429
40,0.033468448006132294,1.5061560955047608,2.1058677085494995,0.05665278007984161,0.9064444812774658,43.39,2.4146890575408935,0.5998883928571429
41,0.032725424859373686,1.5013418748855591,2.0994934845733644,0.056449391627311704,0.9031902660369873,41.98,2.479386144256592,0.5998883928571429
42,0.03197477765098074,1.4950969751739502,2.0884236445617677,0.05636064414262772,0.9017703062820435,43.73,2.401015851211548,0.5998883928571429
43,0.031217247179121367,1.4904610166931151,2.0830743586349487,0.05611547968864441,0.8978476750183105,40.74,2.510473374938965,0.5998883928571429
44,0.03045358103491357,1.48609952999115,2.0774210596466065,0.055923625230789184,0.8947780036926269,43.19,2.4042378498077395,0.5998883928571429
45,0.02968453286464312,1.4774794151687622,2.0626485426330565,0.055769392971992494,0.8923102875518799,41.33,2.5108724506378173,0.5998883928571429
46,0.028910861626005774,1.470626050262451,2.0545520598602294,0.05541875248432159,0.8867000397491455,43.44,2.4354156711578367,0.5998883928571429
47,0.028133330839107615,1.4645482333755493,2.0471203378295897,0.055123507887125014,0.8819761261940002,44.58,2.393199012374878,0.5998883928571429
48,0.02735270783296286,1.4611230143737792,2.0423642253112795,0.05499261308431625,0.87988180934906,42.97,2.4302004753112794,0.5998883928571429
49,0.02656976298823284,1.4567287633514405,2.0345714130401613,0.054930382050275804,0.8788861128044129,43.71,2.427675397109985,0.5998883928571429
50,0.02578526897695321,1.4483496933746338,2.022825665359497,0.05461710781335831,0.873873725013733,41.39,2.5472068267822268,0.5998883928571429
51,0.025,1.4396758555221558,2.0120000157165525,0.05420948128223419,0.8673517005157471,44.01,2.406131840515137,0.5998883928571429
52,0.024214731023046793,1.4361775239562988,2.007244546585083,0.05406940619945526,0.8651104991912841,43.13,2.4450668743133543,0.5998883928571429
53,0.023430237011767167,1.4282919264221192,1.9958038091278076,0.05379875291347504,0.8607800466156006,45.35,2.317805087661743,0.5998883928571429
54,0.022647292167037144,1.420310966873169,1.985433903427124,0.053449251990318296,0.8551880318450927,45.7,2.301236940383911,0.5998883928571429
55,0.0218666691608924,1.4079730382537843,1.967023222579956,0.05305767838954926,0.8489228542327881,43.97,2.410795742034912,0.5998883928571429
56,0.021089138373994232,1.4051739237976075,1.96403609954834,0.05289448429703712,0.846311748752594,45.94,2.2867194332122804,0.5998883928571429
57,0.020315467135356886,1.3977354264450073,1.9529205810546875,0.052659392076730725,0.8425502732276916,46.99,2.273648616409302,0.5998883928571429
58,0.019546418965086444,1.3895648585510254,1.94185919921875,0.052329407560825346,0.8372705209732055,44.76,2.3442317489624025,0.5998883928571429
59,0.01878275282087863,1.379983570022583,1.9272003290557862,0.05204792567491531,0.832766810798645,46.04,2.2893441299438475,0.5998883928571429
60,0.018025222349019272,1.3751828345870971,1.9224002981948853,0.05174783593416214,0.8279653749465943,44.63,2.3761824047088624,0.5998883928571429
61,0.017274575140626323,1.3659978750228883,1.908504019088745,0.05146823301315308,0.8234917282104492,47.54,2.2415102783203125,0.5998883928571429
62,0.016531551993867716,1.356305383872986,1.8964740209960937,0.051008546800613404,0.8161367488098145,47.89,2.208091569519043,0.5998883928571429
63,0.01579688618288306,1.3493993243026734,1.885425682296753,0.05083581048130989,0.8133729677009582,47.57,2.22151707649231,0.5998883928571429
64,0.015071302734130482,1.3395040676498413,1.8729061360168457,0.050381375316381455,0.8061020050621033,46.91,2.2535726516723633,0.5998883928571429
65,0.014355517710873185,1.3317843120193482,1.8619115068817138,0.05010356978416443,0.8016571165466309,47.44,2.2386994842529298,0.5998883928571429
66,0.013650237506511332,1.3250578337097167,1.8517328538513183,0.04989892588853836,0.7983828142166137,48.28,2.194142399597168,0.5998883928571429
67,0.012956158147457115,1.3196912087249757,1.844774104385376,0.04966301968336105,0.7946083149337768,49.93,2.128459481430054,0.5998883928571429
68,0.012273964606240717,1.3056717655181884,1.826197986755371,0.04907159654855728,0.7851455447769164,49.05,2.160117989349365,0.5998883928571429
69,0.01160433012552508,1.2976167148208617,1.8138568311309815,0.048836037100553516,0.7813765936088563,47.59,2.238578952407837,0.5998883928571429
70,0.010947915553696733,1.2889090172576905,1.8007836590576172,0.04856464850664139,0.7770343761062622,49.07,2.1385496227264404,0.5998883928571429
71,0.010305368692688175,1.281849501876831,1.791400154953003,0.048268678129911424,0.7722988500785828,48.38,2.209201313781738,0.5998883928571429
72,0.009677323658675586,1.2723433293151856,1.7786339025878906,0.047878297235965726,0.7660527557754516,50.35,2.1004747638702392,0.5998883928571429
73,0.009064400256282757,1.2601811233901978,1.7611426163482666,0.047451227318048475,0.7592196370887756,50.0,2.108256747817993,0.5998883928571429
74,0.008467203366908708,1.251713204536438,1.749919732131958,0.04709416703701019,0.7535066725921631,49.94,2.0905601978302,0.5998883928571429
75,0.007886322351782783,1.2410156056976318,1.7332843925476074,0.046796676317453385,0.7487468210792542,51.12,2.062721633529663,0.5998883928571429
76,0.0073223304703363135,1.2317873716735839,1.721592739868164,0.046373875501155855,0.7419820080184937,51.26,2.0572970111846924,0.5998883928571429
77,0.006775784314464717,1.2213904485321045,1.705261572265625,0.04609495806217193,0.7375193289947509,51.06,2.0550352867126467,0.5998883928571429
78,0.0062472232592385105,1.2117729368972778,1.6924357806396484,0.04569438050746918,0.7311100881195068,51.71,2.026654165649414,0.5998883928571429
79,0.005737168930605272,1.2029923096847535,1.678355342063904,0.045476830164194106,0.7276292826271057,51.77,2.035166621398926,0.5998883928571429
80,0.00524612469060774,1.1955055196762086,1.6697340599441528,0.04507981120824814,0.7212769793319702,52.91,1.9943131301879884,0.5998883928571429
81,0.004774575140626317,1.184174779663086,1.652095785484314,0.0447658606493473,0.7162537703895568,51.73,2.0268623950958253,0.5998883928571429
82,0.004322985643135957,1.1750938724136353,1.6395457484054565,0.044415124685764314,0.710641994972229,52.77,1.9988307601928712,0.5998883928571429
83,0.003891801862449629,1.1665790423583984,1.6265883471679687,0.04416060839176178,0.7065697342681885,53.24,1.963481605911255,0.5998883928571429
84,0.0034814493249014063,1.1582956284332275,1.6142120432662963,0.043898701043128964,0.7023792166900634,53.06,1.9604736465454102,0.5998883928571429
85,0.0030923329989034107,1.1498168363952637,1.6036480104827882,0.04349910343647003,0.6959856549835205,53.42,1.9512132961273194,0.5998883928571429
86,0.0027248368952908055,1.1416650131607056,1.5900367003250122,0.04333083282589913,0.693293325214386,53.66,1.9394938865661622,0.5998883928571429
87,0.0023793236883495163,1.1337208519744872,1.579185678138733,0.043016001892089845,0.6882560302734375,54.07,1.9290640167236328,0.5998883928571429
88,0.0020561343579004773,1.1234430027770996,1.5631610367584228,0.04273281066656113,0.6837249706649781,54.32,1.9241396030426026,0.5998883928571429
89,0.0017555878527937164,1.1170924069213868,1.553161757850647,0.04256394092321396,0.6810230547714233,55.05,1.9082329761505128,0.5998883928571429
90,0.0014779807761443637,1.1082362300109863,1.5402621226501465,0.04226314605474472,0.6762103368759155,54.35,1.9042098648071288,0.5998883928571429
91,0.0012235870926211618,1.1026267911529541,1.533108239440918,0.04200908411741257,0.6721453458786011,54.83,1.8933069011688233,0.5998883928571429
92,0.0009926578580764262,1.0943428010559082,1.5206770806503296,0.041750532445907595,0.6680085191345215,54.88,1.8916644672393799,0.5998883928571429
93,0.0007854209717842259,1.088345883026123,1.5109384632492064,0.041609581632614134,0.6657533061218261,55.25,1.8758483291625976,0.5998883928571429
94,0.0006020809515313169,1.0811044981765747,1.5007287030029297,0.04134251834511757,0.6614802935218811,55.0,1.8790496669769288,0.5998883928571429
95,0.000442818731782782,1.0748892506408692,1.4916963010406494,0.04113013744831085,0.6580821991729736,55.09,1.8681566093444824,0.5998883928571429
96,0.00030779148512155856,1.0702866101837158,1.485150749130249,0.04096390413761139,0.6554224662017822,55.42,1.869150481414795,0.5998883928571429
97,0.0001971324671380559,1.063388445625305,1.4761632047271729,0.04066335512042046,0.6506136819267273,55.35,1.8657728233337403,0.5998883928571429
98,0.0001109508849230001,1.0579788284683227,1.4666722647476196,0.04058033712506294,0.649285394001007,55.63,1.859104273223877,0.5998883928571429
99,4.933178929321103e-05,1.0521888611602783,1.4579103829193116,0.04040420880794525,0.646467340927124,55.73,1.8563643962860108,0.5998883928571429
100,1.233599085671e-05,1.0429693326187133,1.444995451774597,0.04005895087599754,0.6409432140159607,55.8,1.8456649982452393,0.5998883928571429
