name,method,model,dataset,seed,teacher_acc,teacher_loss,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_type,kd_after_target_stable,vanilla_kd_start_stable_epochs,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,device
GETA_VANILLA_KD_VGG7_CIFAR10,GETA+vanilla_KD,VGG7,CIFAR-10,234,92.57,0.3112218188762665,147,91.23,147,91.23,91.23,147,91.23,0.3341015870571136,161681,161681,0.0,672540,152766976.0,43746708.00000001,28.636233527329892,3.4920793582913707,87493416.00000001,156433383424.0,11199157248.000002,7.159058381832473,False,oto_layerwise,60.406815282503764,150,0.6,10,16,0.5993303571428571,7.999999931880406,1.0,0.01030885597823986,vanilla_batchmean_KL,True,2,3.0,0.08,0.72,CE + KD_WEIGHT*T^2*batchmean_KL,False,cuda
