name,method,model,dataset,seed,teacher_acc,teacher_loss,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_type,kd_after_target_stable,vanilla_kd_start_stable_epochs,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,device
GETA_VANILLA_KD_VGG7_CIFAR10,GETA+vanilla_KD,VGG7,CIFAR-10,345,92.57,0.3112218188762665,144,90.99,144,90.99,90.99,144,90.99,0.3486411241054535,158838,158838,0.0,661148,152766975.99999997,40888696.0,26.765402491177156,3.7361664945245496,81777392.0,156433383423.99997,10547353600.0,6.7423930679887265,False,oto_layerwise,57.933361971378325,150,0.6,10,16,0.5993303571428571,8.142857142857142,0.9821428571428572,0.009014004907969917,vanilla_batchmean_KL,True,2,3.0,0.08,0.72,CE + KD_WEIGHT*T^2*batchmean_KL,False,cuda
