epoch,lr,stage,kd_ready,recovery_mode,train_total,train_ce,train_kl,train_kd_term,train_fd,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,cakr_severity,teacher_conf,teacher_correct_rate,kd_sample_weight_mean,agreement,disagreement,kd_temperature,kd_weight,effective_kd_coeff,fd_weight
1,0.05,warm-up,0,0,1.4519559450531005,1.4519559450531005,0.2846020514202118,0.0,0.0,63.06,1.5500084318161012,0.0,12.96548527684705,0.3793143403941188,0.0002946038759609078,0.009701018689363192,0.836953687698335,0.9702405690232201,0.8237806179029558,0.903047702501497,0.096952297498503,2.009701018689361,0.0,0.0,0.0
2,0.04999451708687114,warm-up,0,0,0.9049632451248169,0.9049632451248169,0.1971654866886139,0.0,0.0,62.2,1.4876525156021119,0.0,12.29558619137468,0.463051726078165,0.0005450253070507485,0.007793942396391715,0.8374188668892512,0.9713794756728364,0.8246950828815665,0.9229443876639657,0.07705561233603436,2.0077939423963898,0.0,0.0,0.0
3,0.04997807075247146,warm-up,0,0,0.8873950080871582,0.8873950080871582,0.21931286708831788,0.0,0.0,62.11,1.4860270116806031,0.0,11.869818358585752,0.516272705176781,0.0007590388882849295,0.008592058547699823,0.8367920513348202,0.9704124041835366,0.8237535419976315,0.9157144904441541,0.08428550955584592,2.0085920585476966,0.0,0.0,0.0
4,0.04995066821070679,warm-up,0,0,0.9206410271072387,0.9206410271072387,0.24069556524276733,0.0,0.0,61.68,1.4879662609100341,0.0,11.718823021855847,0.5351471222680191,0.0008335640152146315,0.009272837930842994,0.8366693596705757,0.9701886189258312,0.8234794911216287,0.9095487373564249,0.09045126264357506,2.0092728379308396,0.0,0.0,0.0
5,0.049912321481237615,warm-up,0,0,0.9392066918945312,0.9392066918945312,0.25713246017456054,0.0,0.0,58.82,1.598724900817871,0.0,11.643337841691642,0.5445827697885448,0.0009870551294499882,0.009710008231945778,0.8367281249721946,0.9703284846547314,0.8234856509796494,0.9054006097261863,0.0945993902738137,2.0097100082319477,0.0,0.0,0.0
6,0.049863047384206834,warm-up,0,0,0.9482318009757995,0.9482318009757995,0.2673471387386322,0.0,0.0,59.99,1.5372314743041993,0.0,11.502620697021484,0.5621724128723145,0.0010516781407800566,0.009902735721894856,0.8370466438095893,0.9708439898307976,0.8240528768285766,0.9039338081694015,0.09606619183059849,2.0099027357218953,0.0,0.0,0.0
7,0.04980286753286195,warm-up,0,0,0.975924036026001,0.975924036026001,0.28174951775550844,0.0,0.0,57.01,1.631597677230835,0.0,11.430181749935809,0.5712272812580239,0.0011418859949901224,0.010292111140542855,0.8373766985085919,0.9706321931860941,0.8240827523229067,0.9002339230169116,0.09976607698308843,2.0102921111405454,0.0,0.0,0.0
8,0.049731808324074714,warm-up,0,0,1.0102861112594606,1.0102861112594606,0.2936640741157532,0.0,0.0,56.89,1.6446992750167846,0.0,11.219373818101554,0.5975782727373058,0.001323138756027941,0.010789792884444737,0.8367482336890667,0.9713315218305953,0.824016921812921,0.8955277291405231,0.10447227085947686,2.010789792884446,0.0,0.0,0.0
9,0.04964990092676263,warm-up,0,0,1.023665607624054,1.023665607624054,0.30350856763839723,0.0,0.0,58.94,1.5503300691604613,0.0,11.467952711828824,0.566505911021397,0.0013859868482415613,0.011004134149232937,0.8377454768666222,0.9714753836622019,0.8250910063533832,0.8939280747757543,0.10607192522424566,2.0110041341492337,0.0,0.0,0.0
10,0.049557181268217225,warm-up,0,0,1.0286901981925964,1.0286901981925964,0.3107622356319428,0.0,0.0,57.17,1.6607563787460327,0.0,11.354420004219845,0.5806974994725194,0.0014393225380037369,0.011101391993089169,0.8374747719301288,0.970048753196931,0.8240794659880422,0.893144040613833,0.10685595938616702,2.0111013919930887,0.0,0.0,0.0
11,0.049453690018345146,projection,0,0,1.0475728744125365,1.0475728744125365,0.3217623770904541,0.0,0.0,58.03,1.5901766729354858,0.0,8.041761529856714,0.9947798087679107,0.007882816829429618,0.011400336528044482,0.8373930850602171,0.9706481777493606,0.8241027794835513,0.8903146023335664,0.10968539766643358,2.011400336528046,0.0,0.0,0.0
12,0.04933947257182901,projection,0,0,1.0578188389778138,1.0578188389778138,0.32863500875473023,0.0,0.0,58.09,1.5743162872314453,0.0,8.190310034258612,0.9762112457176735,0.007390574267101956,0.013462081853473962,0.8367701096607901,0.9707760550177006,0.8238673394598315,0.8890276319535492,0.1109723680464508,2.013462081853475,0.0,0.0,0.0
