name,method,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,cakr_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_T_min,kd_T_max,kd_weight_min,kd_weight_max,kd_weight_observed_min,kd_weight_observed_max,effective_kd_coeff_observed_max,teacher_correct_rate_mean_after_kd_ready,fd_after_target_stable,fd_weight_max,fd_weight_observed_max,recovery_drop_threshold,recovery_epochs,loss_formula,ce_downweighted,seed,device
GETA_CAKR_clean_ResNet56_CIFAR100,GETA+CAKR-clean,73.26,145,68.07,145,68.07,68.07,145,68.07,1.1606884050369262,267168,267168,0.0,1274157,125753600.00000001,40557951.99999997,32.251921217364725,3.1005904834642566,81115903.99999994,128771686400.00002,10690723839.999992,8.30207644154918,False,oto_layerwise,oto_layerwise,35.57020545005798,28.113416477282954,231.04466391801833,150,0.6,16,10,2,0.6,8.2241378817065,0.9719827647866874,0.034498206604721735,True,2.0,3.0,0.0,0.08,0.0,0.05165233885586633,0.2567559502346849,0.9706350775841779,True,0.003,0.0005203525997433244,8.0,3,CE + kd_weight*T^2*teacher_correct_confidence_weighted_KL + fd_weight*FD,False,234,cuda
