epoch,lr,stage,kd_ready,recovery_mode,train_total,train_ce,train_kl,train_kd_term,train_fd,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,cakr_severity,teacher_conf,teacher_correct_rate,kd_sample_weight_mean,agreement,disagreement,kd_temperature,kd_weight,effective_kd_coeff,fd_weight
1,0.05,warm-up,0,0,2.3716766345214846,2.3716766345214846,0.36704154445648196,0.0,0.0,43.91,2.398276639175415,0.0,12.543563990757383,0.4320545011553272,0.0004488180522727587,0.013947843287654953,0.5640021733310826,0.7516284367007673,0.4943048933049297,0.8606900519422253,0.1393099480577747,2.0139478432876596,0.0,0.0,0.0
2,0.04998766400914329,warm-up,0,0,2.020307327232361,2.020307327232361,0.2616628106307983,0.0,0.0,41.67,2.4810908809661867,0.0,12.38381681771114,0.4520228977861076,0.0007215079774418445,0.012208803468640929,0.5645363387244436,0.749690297314578,0.4944273396907255,0.879258419470409,0.12074158052959101,2.012208803468635,0.0,0.0,0.0
3,0.04995066821070679,warm-up,0,0,2.048628989715576,2.048628989715576,0.27352099851608275,0.0,0.0,39.8,2.522822582244873,0.0,11.594521900703167,0.5506847624121041,0.0011455394036810162,0.012980174424550253,0.5636829525384757,0.7496503356777494,0.4934460694146583,0.872362779686823,0.1276372203131771,2.012980174424547,0.0,0.0,0.0
4,0.049889049115077,warm-up,0,0,2.089499767189026,2.089499767189026,0.28903161255836485,0.0,0.0,38.98,2.5276128700256346,0.0,11.286353801858835,0.5892057747676456,0.001551413612209891,0.013687917497764133,0.5646107944533648,0.750369645140665,0.4946507814214053,0.8665574432334022,0.1334425567665978,2.0136879174977707,0.0,0.0,0.0
5,0.04980286753286195,warm-up,0,0,2.1225144914245604,2.1225144914245604,0.29958945051193236,0.0,0.0,36.81,2.697187621498108,0.0,11.099127054214478,0.6126091182231903,0.0018702161031148349,0.014188627478691795,0.5637641449642303,0.7489210358056266,0.49320823129485636,0.8627679660497114,0.13723203395028857,2.0141886274786946,0.0,0.0,0.0
6,0.04969220851487845,warm-up,0,0,2.1543874099731446,2.1543874099731446,0.31220725642204283,0.0,0.0,36.86,2.683572191619873,0.0,11.260043456636627,0.5924945679204217,0.0017435357209593493,0.014705234886543316,0.5638666700600358,0.7496003836317136,0.49366745699549575,0.8585582994439108,0.1414417005560892,2.014705234886545,0.0,0.0,0.0
7,0.049557181268217225,warm-up,0,0,2.1777290016937254,2.1777290016937254,0.3214601268386841,0.0,0.0,35.48,2.7343166931152343,0.0,10.995062104586896,0.625617236926638,0.001998560239846866,0.014984705316097493,0.5643205179277894,0.750309702685422,0.4942792893370704,0.8553835540019032,0.1446164459980967,2.014984705316104,0.0,0.0,0.0
8,0.049397919048468686,warm-up,0,0,2.195823369140625,2.195823369140625,0.328043778924942,0.0,0.0,37.31,2.666876342010498,0.0,11.297409600224988,0.5878237999718765,0.0020286093639316203,0.01525898342890225,0.5640554385416953,0.7506793478260869,0.4942900794927421,0.8534058464305175,0.14659415356948247,2.0152589834289008,0.0,0.0,0.0
9,0.04921457902821578,warm-up,0,0,2.2002274294281006,2.2002274294281006,0.33419811213493344,0.0,0.0,28.89,3.216350090408325,0.0,11.091744587339203,0.6135319265825996,0.0020166201810461223,0.01537418541856511,0.5643114654533089,0.750369645140665,0.49418414084960127,0.8523439739061438,0.14765602609385614,2.0153741854185605,0.0,0.0,0.0
10,0.04900734214192358,warm-up,0,1,2.207797937164307,2.207797937164307,0.33897753259658814,0.0,0.0,34.59,2.7565616924285887,0.0,10.887972519315522,0.6390034350855598,0.0021953486756347666,0.015490040876477072,0.5640608549804029,0.7499800191815856,0.494040031071819,0.851149451778368,0.14885054822163205,2.015490040876469,0.0,0.0,0.0
