name,method,model,dataset,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,cakr_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_T_min,kd_T_max,kd_weight_min,kd_weight_max,kd_weight_observed_min,kd_weight_observed_max,effective_kd_coeff_observed_max,teacher_correct_rate_mean_after_kd_ready,fd_after_target_stable,fd_weight_max,fd_weight_observed_max,recovery_drop_threshold,recovery_epochs,loss_formula,ce_downweighted,seed,device
GETA_CAKR_ResNet56_TinyImageNet200,GETA+CAKR-clean,ResNet56,TinyImageNet-200,58.73,99,50.54,99,50.54,50.54,99,50.54,2.0261226581573486,868294,553957,0.3620167823340942,1264621,503001600.0000001,503001600.0000001,100.0,1.0,1006003200.0000002,515073638400.0001,134808616960.00002,26.1726881186859,False,oto_layerwise,oto_layerwise,37.09733009338379,26.956117798308817,612.3603323737781,100,0.6,16,10,2,0.6,8.36206894085325,0.9547413823933437,0.01563325518107984,True,2.0,3.0,0.0,0.08,0.0,0.034938103853739695,0.17331006639410348,0.7504365688457153,True,0.003,0.00038869754656317425,8.0,3,CE + kd_weight*T^2*teacher_correct_confidence_weighted_KL + fd_weight*FD,False,234,cuda
