epoch,lr,stage,kd_ready,recovery_mode,train_total,train_ce,train_kl,train_kd_term,train_fd,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,cakr_severity,teacher_conf,teacher_correct_rate,kd_sample_weight_mean,agreement,disagreement,kd_temperature,kd_weight,effective_kd_coeff,fd_weight
1,0.05,warm-up,0,0,2.371465669555664,2.371465669555664,0.36781306240081785,0.0,0.0,45.89,2.3068321071624758,0.0,12.342732692586965,0.45715841342662933,0.0005534922817116481,0.013918018527351918,0.5637643284657422,0.7497702205882353,0.4933331372106777,0.8609893621538606,0.13901063784613937,2.0139180185273537,0.0,0.0,0.0
2,0.04998766400914329,warm-up,0,0,2.0202013277435302,2.0202013277435302,0.2604831233024597,0.0,0.0,39.47,2.552301340866089,0.0,12.005139909941574,0.4993575112573032,0.0010196707127234639,0.012222662406036129,0.5639419218768245,0.7494505274936062,0.49359676813530495,0.8794338527847739,0.12056614721522611,2.0122226624060424,0.0,0.0,0.0
3,0.04995066821070679,warm-up,0,0,2.0415907069396972,2.0415907069396972,0.27310137405395507,0.0,0.0,40.54,2.4858282108306886,0.0,11.355894483368973,0.5805131895788784,0.001399074927145476,0.013017730458145284,0.5645298691052,0.7520180626598465,0.49492491381552517,0.8728817075567172,0.12711829244328277,2.0130177304581465,0.0,0.0,0.0
4,0.049889049115077,warm-up,0,0,2.091010212249756,2.091010212249756,0.28899432980537415,0.0,0.0,40.98,2.438072103881836,0.0,11.55721142374236,0.5553485720322049,0.0014143547281249649,0.013804913351948193,0.5641807260568185,0.7505794437340153,0.4941495307494917,0.8661480912619539,0.13385190873804603,2.0138049133519407,0.0,0.0,0.0
5,0.04980286753286195,warm-up,0,0,2.1279623073577882,2.1279623073577882,0.3019951389694214,0.0,0.0,38.48,2.5792079570770263,0.0,11.27980060412966,0.5900249244837925,0.0017090354937152215,0.014213848007157337,0.5642446502852623,0.7503496643222506,0.494111705123616,0.8621045841128016,0.13789541588719847,2.014213848007151,0.0,0.0,0.0
6,0.04969220851487845,warm-up,0,0,2.1541106034851074,2.1541106034851074,0.3118720349597931,0.0,0.0,33.73,2.839462714767456,0.0,11.292467314621497,0.5884415856723129,0.0015139858223373818,0.01460645890143938,0.5644198239916731,0.750369645140665,0.49432239134598266,0.8590625174667524,0.1409374825332476,2.0146064589014427,0.0,0.0,0.0
7,0.049557181268217225,warm-up,0,0,2.1781051593780516,2.1781051593780516,0.321249918384552,0.0,0.0,36.31,2.7024124561309812,0.0,11.259441046879209,0.5925698691400989,0.0016489171426263994,0.014931873965467149,0.563820675358443,0.7504195971867008,0.49356324494342363,0.8552232178123406,0.1447767821876594,2.0149318739654696,0.0,0.0,0.0
8,0.049397919048468686,warm-up,0,0,2.1923859005737305,2.1923859005737305,0.3300379441833496,0.0,0.0,38.01,2.6392765995025633,0.0,11.458926957229089,0.5676341303463639,0.001709554744020302,0.015147544309103617,0.5644475900379898,0.7507292998721228,0.49458736951088966,0.8534713083368433,0.14652869166315668,2.015147544309099,0.0,0.0,0.0
9,0.04921457902821578,warm-up,0,0,2.2062416150665283,2.2062416150665283,0.33687246594429016,0.0,0.0,38.99,2.563247052383423,0.0,11.387190374834784,0.576601203145652,0.0017585069194762063,0.01537792535810804,0.5638251093876027,0.7506293957800512,0.4939007903532604,0.8513494106509801,0.14865058934901987,2.015377925358099,0.0,0.0,0.0
10,0.04900734214192358,warm-up,0,0,2.2051297719573975,2.2051297719573975,0.33929226145744323,0.0,0.0,37.65,2.6321863300323485,0.0,11.345654290297936,0.5817932137127579,0.0019215182278805886,0.015402020640525151,0.564350826241781,0.7512188299232737,0.494517953918718,0.851255314353177,0.148744685646823,2.0154020206405274,0.0,0.0,0.0
