epoch,lr,train_loss,test_acc,test_loss,group_sparsity
1,0.05,0.30892098739624024,85.45,0.44830747504234314,0.0
2,0.04999451708687114,0.29564671021461486,84.98,0.4494418843269348,0.0
3,0.04997807075247146,0.30633307340621946,77.64,0.7186345564842224,0.0
4,0.04995066821070679,0.31068809854507445,84.17,0.48518901376724244,0.0
5,0.049912321481237615,0.3132106896209717,79.1,0.6922844439983368,0.0
6,0.049863047384206834,0.3080462455844879,81.99,0.5580087093353272,0.0
7,0.04980286753286195,0.31315030792236326,80.11,0.6289404984474182,0.0
8,0.049731808324074714,0.3184582336807251,86.99,0.39104618742465974,0.0
9,0.04964990092676263,0.3134191240501404,84.25,0.46490212235450745,0.0
10,0.049557181268217225,0.3144625739192963,82.58,0.5339880773067475,0.0
11,0.049453690018345146,0.30657985470771787,86.51,0.3972838451385498,0.0
12,0.04933947257182901,0.3083698357963562,86.29,0.4159488067626953,0.0
13,0.04921457902821578,0.30805580833911894,83.03,0.5115225946426392,0.0
14,0.049079064169941455,0.3068686178588867,86.03,0.41111731758117676,0.0
15,0.048932987438301684,0.30675330560684205,83.55,0.48611852178573606,0.0
16,0.048776412907378844,0.6147360032272339,52.96,1.398904249382019,0.5982142857142857
17,0.048609409255937035,0.7981281703186035,66.74,0.9760840267181397,0.5982142857142857
18,0.04843204973729729,0.7086795979690552,70.04,0.8721759572982788,0.5982142857142857
19,0.04824441214720629,0.6778982132911682,71.23,0.8365404735565185,0.5982142857142857
20,0.04804657878971252,0.6504026321029663,76.98,0.6752714714050293,0.5982142857142857
21,0.04783863644106502,0.6360545115661621,75.53,0.7107734015464783,0.5982142857142857
22,0.04762067631165049,0.6209640868759155,68.98,0.9580281157493591,0.5982142857142857
23,0.047392794005985325,0.6103492266654968,70.95,0.8511768770217896,0.5982142857142857
24,0.04715508948078037,0.5978415568161011,76.14,0.6970577412605286,0.5982142857142857
25,0.04690766700109659,0.5969128764343262,74.62,0.7620784642219544,0.5982142857142857
26,0.04665063509461097,0.5924305478668213,77.67,0.6581687788963317,0.5982142857142857
27,0.04638410650401267,0.5825459245491028,76.82,0.6724287560939789,0.5982142857142857
28,0.04610819813755038,0.57969813331604,75.04,0.7501100196838378,0.5982142857142857
29,0.04582303101775249,0.5717925363254547,75.03,0.7513063516616821,0.5982142857142857
30,0.045528730228342605,0.5686348657417297,73.4,0.7826862085342408,0.5982142857142857
31,0.04522542485937369,0.5652941743850708,75.81,0.7393681261062622,0.5982142857142857
32,0.04491324795060491,0.560371475315094,75.91,0.7078144454002381,0.5982142857142857
33,0.044592336433146,0.5573848951244355,76.88,0.6782963308334351,0.5982142857142857
34,0.044262831069394735,0.5492720195770263,75.51,0.7467666605949402,0.5982142857142857
35,0.043924876391293916,0.5465226647567749,78.08,0.6354749809265137,0.5982142857142857
36,0.043578620636934864,0.5455778269195557,76.12,0.7207001431465149,0.5982142857142857
37,0.04322421568553529,0.5420770072555542,73.99,0.8282507935523987,0.5982142857142857
38,0.04286181699082009,0.5383508186340332,77.77,0.6637494252681733,0.5982142857142857
39,0.04249158351283414,0.5395289898300171,76.07,0.7327750906944275,0.5982142857142857
40,0.04211367764821722,0.5319458332443238,78.73,0.6343767736434937,0.5982142857142857
41,0.04172826515897146,0.532706522769928,73.77,0.8040550104141235,0.5982142857142857
42,0.04133551509975264,0.5308140904808044,78.66,0.6051276249885559,0.5982142857142857
43,0.040935599743717244,0.5224041442012787,74.04,0.777506342124939,0.5982142857142857
44,0.040528694506957764,0.525370998325348,76.07,0.7122879461288452,0.5982142857142857
