name,method,model,dataset,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,kd_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_alpha_fixed,kd_temperature_fixed,loss_formula,seed,device
GETA_VanillaKD_ResNet20_TinyImageNet200_S123,GETA+VanillaKD,ResNet20,TinyImageNet-200,52.02,98,33.6,14,34.29,33.6,98,33.6,2.851967155,51599,51599,0,283385,163262976,38518272,23.59277832,4.238585158,77036544,1.67181E+11,10354442240,6.193541394,FALSE,oto_layerwise,oto_layerwise,13.47673178,74.20196651,218.8407229,100,0.6,16,10,2,0.598214286,8.636363615,0.920454548,0.005743857,TRUE,0.5,4,"(1-alpha)*CE + alpha*T^2*KL, fixed alpha/T, no FD, no severity weighting",234,cuda
