name,method,model,dataset,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,kd_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,seed,device
GETA_VanillaKD_ResNet20_TinyImageNet200_S123,GETA+VanillaKD,ResNet20,TinyImageNet-200,52.02,100,33.17,1,34.36,33.17,100,33.17,2.8449497009277342,50706,50706,0.0,278969,163262976.0,36241408.0,22.19817921241372,4.5048739828209765,72482816.0,167181287424.0,9424486400.0,5.637285455338018,False,oto_layerwise,oto_layerwise,13.113641738891602,76.25646787606404,212.28987763325372,100,0.6,16,10,2,0.5982142857142857,8.272727272727273,0.9659090909090908,0.0062723248371515765,True,3.0,0.08,0.72,"CE + KD_WEIGHT*T^2*batchmean_KL (additive, matches CIFAR-10/100 & paper Eq. 3)",False,234,cuda
