epoch,lr,train_loss,test_acc,test_loss,group_sparsity
1,0.05,2.688493886566162,48.85,2.337831722640991,0.0
2,0.04998766400914329,1.781507970123291,46.95,2.2725207458496093,0.0
3,0.04995066821070679,1.7483573976516724,44.99,2.3535273136138914,0.0
4,0.049889049115077,1.80425593208313,44.17,2.35822160987854,0.0
5,0.04980286753286195,1.862203946609497,40.89,2.5047945903778075,0.0
6,0.04969220851487845,1.9060004401779176,38.5,2.6373435813903807,0.0
7,0.049557181268217225,1.93529332572937,38.29,2.6763461711883543,0.0
8,0.049397919048468686,1.9537721138763429,42.33,2.471643714141846,0.0
9,0.04921457902821578,1.9658901104736328,42.55,2.4488737602233885,0.0
10,0.04900734214192358,1.9724754466629029,41.42,2.47989154586792,0.0
11,0.048776412907378844,1.9680459762954712,39.35,2.6315279121398927,0.0
12,0.04852201922385564,1.9652770811462403,41.02,2.5540241146087648,0.0
13,0.04824441214720629,1.9687958821487426,40.71,2.5360049732208254,0.0
14,0.04794386564209953,1.9609965048217775,41.62,2.527422507095337,0.0
15,0.04762067631165049,1.9480366847229005,43.82,2.379093127822876,0.0
16,0.047275163104709195,2.209893995285034,17.53,4.109240129089356,0.5998883928571429
17,0.04690766700109659,2.781495252227783,31.91,2.9962922595977783,0.5998883928571429
18,0.046518550675098594,2.5977341864776613,28.29,3.1701900131225584,0.5998883928571429
19,0.04610819813755038,2.5054572554779053,32.07,2.9392265815734864,0.5998883928571429
20,0.04567701435686405,2.4574963878631593,32.11,3.0721134006500246,0.5998883928571429
21,0.04522542485937369,2.414084896469116,34.83,2.8582251499176023,0.5998883928571429
22,0.04475387530939226,2.3845536668395995,36.87,2.6879607288360594,0.5998883928571429
23,0.044262831069394735,2.3578805366516113,37.9,2.6848536781311036,0.5998883928571429
24,0.043752776740761494,2.3390505069732668,34.99,2.8743794593811036,0.5998883928571429
25,0.04322421568553529,2.315922529525757,35.86,2.780267029953003,0.5998883928571429
26,0.04267766952966369,2.3019650035858152,37.3,2.7052789749145507,0.5998883928571429
27,0.04211367764821722,2.2852746406555178,35.5,2.8063666481018066,0.5998883928571429
28,0.0415327966330913,2.278453484420776,37.16,2.6926521812438966,0.5998883928571429
29,0.040935599743717244,2.2596831233215333,32.88,2.979890320968628,0.5998883928571429
30,0.040322676341324415,2.2498646318817137,40.42,2.5450967769622803,0.5998883928571429
31,0.03969463130731184,2.239799271621704,32.75,3.075819952392578,0.5998883928571429
32,0.03905208444630327,2.2258045722961426,36.77,2.719931791687012,0.5998883928571429
33,0.038395669874474916,2.2174455739593504,34.78,2.880903985977173,0.5998883928571429
34,0.03772603539375929,2.2045867788696287,36.51,2.6961524810791015,0.5998883928571429
35,0.037043841852542884,2.195048984603882,38.11,2.6842124591827394,0.5998883928571429
36,0.03634976249348867,2.1858523582458496,38.58,2.6586734825134277,0.5998883928571429
37,0.03564448228912682,2.1783589505004883,35.84,2.8456831928253172,0.5998883928571429
38,0.034928697265869516,2.1700365784454347,38.37,2.652014616394043,0.5998883928571429
39,0.03420311381711696,2.1619058922576904,38.12,2.786059671020508,0.5998883928571429
40,0.033468448006132294,2.147996116256714,41.7,2.511338912010193,0.5998883928571429
41,0.032725424859373686,2.139231586380005,39.9,2.562072314453125,0.5998883928571429
42,0.03197477765098074,2.130123274230957,36.42,2.872116316604614,0.5998883928571429
43,0.031217247179121367,2.1171258744049073,38.01,2.730596120452881,0.5998883928571429
44,0.03045358103491357,2.1114367686462403,39.45,2.65890051612854,0.5998883928571429
45,0.02968453286464312,2.098115524291992,39.66,2.600112982940674,0.5998883928571429
46,0.028910861626005774,2.0856135651397705,40.95,2.5381479080200195,0.5998883928571429
47,0.028133330839107615,2.0756975148773193,39.35,2.6258945899963377,0.5998883928571429
48,0.02735270783296286,2.064295629005432,38.73,2.6864157424926756,0.5998883928571429
49,0.02656976298823284,2.0537389612579346,42.97,2.4440756278991698,0.5998883928571429
50,0.02578526897695321,2.0441414739990234,41.35,2.5212095611572267,0.5998883928571429
51,0.025,2.0328627825927734,39.35,2.6551137199401857,0.5998883928571429
52,0.024214731023046793,2.0132946750259397,37.46,2.85491206703186,0.5998883928571429
53,0.023430237011767167,2.0032611436462404,41.76,2.5738913829803467,0.5998883928571429
54,0.022647292167037144,1.9938140155029296,43.49,2.3896324882507325,0.5998883928571429
55,0.0218666691608924,1.9782692957305907,42.37,2.4801790271759034,0.5998883928571429
56,0.021089138373994232,1.9676381092834472,41.92,2.4941900054931643,0.5998883928571429
57,0.020315467135356886,1.9524964104843139,44.9,2.334826610946655,0.5998883928571429
58,0.019546418965086444,1.9439877503204346,44.5,2.410907503890991,0.5998883928571429
59,0.01878275282087863,1.9259466116333008,43.47,2.464679876327515,0.5998883928571429
60,0.018025222349019272,1.9083909851074219,41.4,2.582058897018433,0.5998883928571429
61,0.017274575140626323,1.8950175680923462,43.67,2.459255122375488,0.5998883928571429
62,0.016531551993867716,1.8773512241744996,44.26,2.371478550720215,0.5998883928571429
63,0.01579688618288306,1.8665406900024415,45.12,2.3682497509002687,0.5998883928571429
64,0.015071302734130482,1.8445253526306153,45.44,2.372047994995117,0.5998883928571429
65,0.014355517710873185,1.83024474899292,44.0,2.407229438781738,0.5998883928571429
66,0.013650237506511332,1.8149876539611816,43.78,2.4869042755126953,0.5998883928571429
67,0.012956158147457115,1.802112564163208,46.37,2.28944786529541,0.5998883928571429
68,0.012273964606240717,1.7823310342407226,46.21,2.328567970275879,0.5998883928571429
69,0.01160433012552508,1.7640528365707397,46.35,2.3157239585876463,0.5998883928571429
70,0.010947915553696733,1.7458202423858642,46.58,2.2665439651489256,0.5998883928571429
71,0.010305368692688175,1.7233826236724854,45.99,2.3040463375091553,0.5998883928571429
72,0.009677323658675586,1.7069009013748169,46.32,2.2887811408996583,0.5998883928571429
73,0.009064400256282757,1.6874223930358887,49.06,2.1919264419555664,0.5998883928571429
74,0.008467203366908708,1.6706393320846558,47.8,2.263868104171753,0.5998883928571429
75,0.007886322351782783,1.6521334197235107,49.34,2.166716883468628,0.5998883928571429
76,0.0073223304703363135,1.6320519444274901,50.28,2.1330353313446047,0.5998883928571429
77,0.006775784314464717,1.6147012395477296,47.9,2.244303649902344,0.5998883928571429
78,0.0062472232592385105,1.5961715074539184,49.49,2.167655141830444,0.5998883928571429
79,0.005737168930605272,1.5770400868606567,50.09,2.1774226821899414,0.5998883928571429
80,0.00524612469060774,1.5574726327514647,49.93,2.139586088180542,0.5998883928571429
81,0.004774575140626317,1.5401536797332764,50.23,2.1435564769744873,0.5998883928571429
82,0.004322985643135957,1.5215031215667725,50.34,2.100305704498291,0.5998883928571429
83,0.003891801862449629,1.5014288066482544,51.17,2.10296845741272,0.5998883928571429
84,0.0034814493249014063,1.4845052130889893,51.19,2.065158679199219,0.5998883928571429
85,0.0030923329989034107,1.4677249983215332,51.2,2.0780722553253175,0.5998883928571429
86,0.0027248368952908055,1.4517817751312256,51.88,2.0659955715179446,0.5998883928571429
87,0.0023793236883495163,1.4320080215835571,52.45,2.0437610774993895,0.5998883928571429
88,0.0020561343579004773,1.4178103443908692,52.0,2.060393285751343,0.5998883928571429
89,0.0017555878527937164,1.3992055710220337,52.41,2.0436783336639404,0.5998883928571429
90,0.0014779807761443637,1.3818505361938476,52.68,2.0395484298706053,0.5998883928571429
91,0.0012235870926211618,1.3665156843185424,52.55,2.038810531616211,0.5998883928571429
92,0.0009926578580764262,1.3543614136505127,53.19,1.994873864364624,0.5998883928571429
93,0.0007854209717842259,1.3392296274948121,53.15,2.009818480300903,0.5998883928571429
94,0.0006020809515313169,1.3289659488296508,53.45,2.016888806152344,0.5998883928571429
95,0.000442818731782782,1.31932963180542,53.1,2.030292358016968,0.5998883928571429
96,0.00030779148512155856,1.3086246771621703,53.64,2.0016916049957274,0.5998883928571429
97,0.0001971324671380559,1.2970087380218507,53.34,2.0259174186706543,0.5998883928571429
98,0.0001109508849230001,1.2845050269699096,53.48,2.0110894355773925,0.5998883928571429
99,4.933178929321103e-05,1.2685168997955323,53.38,2.0006486930847167,0.5998883928571429
100,1.233599085671e-05,1.2515793914794922,54.17,1.9912955406188966,0.5998883928571429
