epoch,lr,train_loss,test_acc,test_loss,group_sparsity
27,0.04211367764821722,2.2882611001586914,38.39,2.6233628295898437,0.5998883928571429
28,0.0415327966330913,2.277069549026489,37.68,2.694208386993408,0.5998883928571429
29,0.040935599743717244,2.2630301749420165,33.97,2.972129110336304,0.5998883928571429
30,0.040322676341324415,2.2507044458007814,35.24,2.8816033275604247,0.5998883928571429
31,0.03969463130731184,2.241131889877319,38.08,2.7198730842590333,0.5998883928571429
32,0.03905208444630327,2.225526470756531,36.19,2.8401240058898924,0.5998883928571429
33,0.038395669874474916,2.217574379272461,35.23,2.9427589820861817,0.5998883928571429
34,0.03772603539375929,2.2097399908447266,36.08,2.83681498336792,0.5998883928571429
35,0.037043841852542884,2.1975079027175903,39.58,2.575190376663208,0.5998883928571429
36,0.03634976249348867,2.1884799016571046,37.7,2.7194439487457274,0.5998883928571429
37,0.03564448228912682,2.180632573547363,39.14,2.709585665130615,0.5998883928571429
38,0.034928697265869516,2.166375411834717,39.98,2.567695181274414,0.5998883928571429
39,0.03420311381711696,2.1620804709625245,37.54,2.7243955471038817,0.5998883928571429
40,0.033468448006132294,2.1495219486236574,38.66,2.611342179107666,0.5998883928571429
41,0.032725424859373686,2.145968953399658,38.5,2.7516525390625,0.5998883928571429
42,0.03197477765098074,2.1333431623840333,38.85,2.6678012641906736,0.5998883928571429
43,0.031217247179121367,2.123516721496582,37.16,2.8061195377349852,0.5998883928571429
44,0.03045358103491357,2.1087482707977294,41.4,2.5242892364501954,0.5998883928571429
45,0.02968453286464312,2.1012551332092286,39.65,2.5877784660339356,0.5998883928571429
46,0.028910861626005774,2.087263928833008,40.58,2.6017909072875978,0.5998883928571429
47,0.028133330839107615,2.0800763314437867,37.54,2.832495622253418,0.5998883928571429
48,0.02735270783296286,2.069118112335205,38.45,2.710126713180542,0.5998883928571429
49,0.02656976298823284,2.0516678840637206,43.42,2.396337892150879,0.5998883928571429
50,0.02578526897695321,2.045391349372864,39.98,2.6027813877105714,0.5998883928571429
51,0.025,2.037598960418701,39.48,2.65286695022583,0.5998883928571429
52,0.024214731023046793,2.0213207636260986,44.03,2.4117603355407713,0.5998883928571429
53,0.023430237011767167,2.0105459801483154,41.26,2.5373089920043945,0.5998883928571429
54,0.022647292167037144,1.9950983544921874,42.27,2.502725522613525,0.5998883928571429
55,0.0218666691608924,1.9826823343658446,43.36,2.4172824172973635,0.5998883928571429
56,0.021089138373994232,1.9665974176025391,41.64,2.5517518142700197,0.5998883928571429
57,0.020315467135356886,1.9518951140213012,41.54,2.592525400161743,0.5998883928571429
58,0.019546418965086444,1.9394630648040772,41.51,2.579337768936157,0.5998883928571429
59,0.01878275282087863,1.9304154843902588,43.59,2.415412131500244,0.5998883928571429
60,0.018025222349019272,1.9126749167633057,44.15,2.4510655113220214,0.5998883928571429
61,0.017274575140626323,1.8943806165313721,44.63,2.4491560749053956,0.5998883928571429
62,0.016531551993867716,1.88417042137146,44.5,2.3754610530853273,0.5998883928571429
63,0.01579688618288306,1.8648987785339355,45.49,2.3437630287170412,0.5998883928571429
64,0.015071302734130482,1.8508835597991944,43.28,2.5179508583068846,0.5998883928571429
65,0.014355517710873185,1.8310928345108033,43.74,2.428286256790161,0.5998883928571429
66,0.013650237506511332,1.8172923221969604,44.71,2.370583678627014,0.5998883928571429
67,0.012956158147457115,1.7974598400878907,44.78,2.36392389831543,0.5998883928571429
68,0.012273964606240717,1.7859195657348632,47.4,2.215915270614624,0.5998883928571429
69,0.01160433012552508,1.7652779146575928,46.87,2.264057046890259,0.5998883928571429
70,0.010947915553696733,1.7489674562835693,46.23,2.2842662742614745,0.5998883928571429
71,0.010305368692688175,1.7298006108093262,44.57,2.4496039234161375,0.5998883928571429
72,0.009677323658675586,1.7091708442687987,46.19,2.295622274017334,0.5998883928571429
73,0.009064400256282757,1.6903434914398194,46.96,2.2870496170043944,0.5998883928571429
74,0.008467203366908708,1.6746810573577882,47.42,2.296466312789917,0.5998883928571429
75,0.007886322351782783,1.659761185836792,48.37,2.2197770126342773,0.5998883928571429
76,0.0073223304703363135,1.6374352632141114,48.74,2.1846420337677004,0.5998883928571429
77,0.006775784314464717,1.6125867061614991,48.92,2.1815002529144287,0.5998883928571429
78,0.0062472232592385105,1.5979203171539307,49.33,2.159392130661011,0.5998883928571429
79,0.005737168930605272,1.577809013824463,49.4,2.130401097488403,0.5998883928571429
80,0.00524612469060774,1.5601543350219726,49.84,2.0939022575378416,0.5998883928571429
81,0.004774575140626317,1.539890426940918,50.11,2.1573495124816895,0.5998883928571429
82,0.004322985643135957,1.5190226347351075,50.73,2.1116119270324707,0.5998883928571429
83,0.003891801862449629,1.506401231880188,50.81,2.0877537921905516,0.5998883928571429
84,0.0034814493249014063,1.4888766970062255,51.35,2.0665442443847657,0.5998883928571429
85,0.0030923329989034107,1.4678454607391358,50.94,2.0859994205474854,0.5998883928571429
86,0.0027248368952908055,1.4543441344451904,50.91,2.1027391517639162,0.5998883928571429
87,0.0023793236883495163,1.4317271092224122,51.39,2.079143955230713,0.5998883928571429
88,0.0020561343579004773,1.4180608170700073,51.69,2.0538162925720216,0.5998883928571429
89,0.0017555878527937164,1.4053265033340454,52.19,2.0195524543762207,0.5998883928571429
90,0.0014779807761443637,1.3881362567901612,52.04,2.0450142944335936,0.5998883928571429
91,0.0012235870926211618,1.3736485506057738,51.89,2.0558982788085935,0.5998883928571429
92,0.0009926578580764262,1.3610130809783936,52.09,2.0487364406585695,0.5998883928571429
93,0.0007854209717842259,1.3485024886703492,52.36,2.039660860824585,0.5998883928571429
94,0.0006020809515313169,1.3366380841827392,52.78,2.0230795463562012,0.5998883928571429
95,0.000442818731782782,1.323873470172882,52.84,2.0265508850097658,0.5998883928571429
96,0.00030779148512155856,1.310448035926819,52.2,2.043489322280884,0.5998883928571429
97,0.0001971324671380559,1.2987020094299317,52.46,2.0350851528167726,0.5998883928571429
98,0.0001109508849230001,1.2874419416046143,53.05,2.0208506534576416,0.5998883928571429
99,4.933178929321103e-05,1.2727252222061156,53.31,2.013515997314453,0.5998883928571429
100,1.233599085671e-05,1.2546209955978394,53.53,1.998817169570923,0.5998883928571429
