name,method,model,dataset,init_acc_quantized_student,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,loss_formula,seed,device
GETA_ONLY_ResNet20_CIFAR100_COMPRESSED,GETA-only,ResNet20,CIFAR-100,1.0,144,50.69,1,59.1,50.69,144,50.69,1.8039153717041017,44138,44138,0.0,252537,40818944.00000001,10466944.000000002,25.642368406198848,3.8997957761119197,20933888.000000004,41798598656.00001,2771550208.0,6.630725184855344,False,oto_layerwise,oto_layerwise,13.001769781112671,76.91260627093041,89.14911615451177,150,0.6,10,16,0.5982142857142857,8.272727251052856,0.9659090936183929,0.005208044884387742,CE only,345,cuda
