name,method,model,dataset,init_acc_quantized_student,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,loss_formula,seed,device
GETA_ONLY_VGG7_CIFAR100_COMPRESSED,GETA-only,VGG7,CIFAR-100,1.08,147,63.3,2,65.75,63.3,147,63.3,1.3495427410125733,156053,156053,0.0,650893,152790016.0,27526464.0,18.015878733856535,5.550659031250799,55052928.0,156456976384.0,7046774784.0,4.503969683464134,False,oto_layerwise,oto_layerwise,4.1982948780059814,238.1919395988114,51.925387394428256,150,0.6,10,16,0.5993303571428571,8.0,1.0,0.011695481071780835,CE only,345,cuda
