epoch,lr,stage,train_loss,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error
1,0.05,warm-up,2.3676820922851562,45.1,2.3447048877716066,0.0,12.568440766170108,0.42894490422873655,0.000520214072658011
2,0.04998766400914329,warm-up,2.020562557258606,39.79,2.5259056537628175,0.0,12.035893177164011,0.4955133528544986,0.000759849687079516
3,0.04995066821070679,warm-up,2.044169587249756,40.32,2.515802529144287,0.0,11.79849493092504,0.52518813363437,0.0010527552723147145
4,0.049889049115077,warm-up,2.0843929624938964,42.21,2.398395573806763,0.0,11.261564427408679,0.5923044465739151,0.0015153796181957189
5,0.04980286753286195,warm-up,2.130594353790283,40.45,2.4971228847503664,0.0,11.307156579247836,0.5866054275940205,0.00148723780327292
6,0.04969220851487845,warm-up,2.154462105178833,41.07,2.4466147163391114,0.0,11.357343427066144,0.580332071616732,0.0018703295393227614
7,0.049557181268217225,warm-up,2.175197786254883,41.24,2.436501471710205,0.0,11.468369072881238,0.5664538658898453,0.0018270463947264377
8,0.049397919048468686,warm-up,2.1854805193328857,39.21,2.551243296813965,0.0,11.235288537781814,0.5955889327772732,0.0020215425199844477
9,0.04921457902821578,warm-up,2.2022627044677736,37.75,2.609547092437744,0.0,10.99265219425333,0.6259184757183338,0.002248887673891554
10,0.04900734214192358,warm-up,2.200393756713867,39.25,2.5215794681549073,0.0,10.93215641482123,0.6334804481473462,0.0024293887110869907
11,0.048776412907378844,projection,2.208867332611084,32.75,2.896455389404297,0.0,8.095625195009955,0.9880468506237556,0.04212254523690184
12,0.04852201922385564,projection,2.208123217163086,36.76,2.6519499656677246,0.0,8.38481568468028,0.951898039414965,0.04106734491220172
13,0.04824441214720629,projection,2.2070197830963134,37.23,2.635972940826416,0.0,8.585223452798251,0.9268470684002186,0.04049865239967652
14,0.04794386564209953,projection,2.2020723503112793,33.76,2.9190822463989257,0.0,8.822628802266614,0.8971713997166733,0.03994381607812952
15,0.04762067631165049,projection,2.204182804260254,38.71,2.5810510955810546,0.0,8.792002480605554,0.9009996899243058,0.03978592852050929
16,0.047275163104709195,joint,2.6076822258758545,18.12,3.6378417304992676,0.6,8.516598372623838,0.9354252034220203,0.04061086718593384
17,0.04690766700109659,joint,3.039983235244751,21.16,3.492612523651123,0.6,8.482758587804334,0.9396551765244583,0.04031797776610636
18,0.046518550675098594,joint,2.8680127908325197,24.58,3.3119511993408204,0.6,8.482758604246994,0.9396551744691257,0.040218380126532095
19,0.04610819813755038,joint,2.7843180697631835,25.68,3.272998208618164,0.6,8.482758571361673,0.9396551785797909,0.04025687058882837
20,0.04567701435686405,joint,2.734508674316406,29.68,3.0160560661315916,0.6,8.482758604246994,0.9396551744691257,0.04031021978232751
21,0.04522542485937369,joint,2.7046658546447753,25.86,3.2365755096435547,0.6,8.482758612468325,0.9396551734414593,0.040382562476931026
22,0.04475387530939226,joint,2.6803733843231203,31.42,2.980696500015259,0.6,8.482758579583004,0.9396551775521245,0.040474433328193345
23,0.044262831069394735,joint,2.6602941441345216,30.91,2.9576428546905515,0.6,8.482758579583004,0.9396551775521245,0.0405659897562271
24,0.043752776740761494,joint,2.6330452159118654,26.5,3.2293557498931884,0.6,8.482758579583004,0.9396551775521245,0.04061944544981658
25,0.04322421568553529,joint,2.6205166855621336,28.43,3.0882266902923585,0.6,8.482758571361673,0.9396551785797909,0.04065244928336191
26,0.04267766952966369,joint,2.6061909018707277,33.69,2.764311000442505,0.6,8.482758563140344,0.939655179607457,0.04068019276276159
27,0.04211367764821722,joint,2.5917543592071532,29.63,3.0289331649780276,0.6,8.482758530255023,0.9396551837181222,0.040703245605281324
28,0.0415327966330913,joint,2.5791264777374265,30.1,3.0421754039764406,0.6,8.482758563140344,0.939655179607457,0.04064908242364324
29,0.040935599743717244,joint,2.568622723388672,28.57,3.0776870471954347,0.6,8.482758587804334,0.9396551765244583,0.04054016993482185
30,0.040322676341324415,joint,2.5589994145202635,33.52,2.8095701374053954,0.6,8.482758596025665,0.9396551754967919,0.0403949553844768
31,0.03969463130731184,joint,2.5444390866851805,28.79,3.135489433670044,0.6,8.482758546697683,0.9396551816627896,0.04018389197733553
32,0.03905208444630327,joint,2.5338218742370606,26.68,3.2743560272216796,0.6,8.482758612468325,0.9396551734414593,0.03992501550917436
33,0.038395669874474916,joint,2.5250024954223633,34.37,2.789020261001587,0.6,8.482758546697683,0.9396551816627896,0.03955306922883467
34,0.03772603539375929,joint,2.517197735671997,35.23,2.6980113792419433,0.6,8.482758604246994,0.9396551744691257,0.039190703749339154
35,0.037043841852542884,joint,2.506764195404053,33.36,2.8239615184783937,0.6,8.482758554919013,0.9396551806351234,0.0387556149094049
36,0.03634976249348867,joint,2.495359033660889,35.23,2.7195966987609865,0.6,8.482758579583004,0.9396551775521245,0.03818849117620895
37,0.03564448228912682,joint,2.485071008987427,36.1,2.6630588207244874,0.6,8.482758546697683,0.9396551816627896,0.03758221881059838
38,0.034928697265869516,joint,2.4744573987579344,33.36,2.82077785987854,0.6,8.482758554919013,0.9396551806351234,0.0368941807748193
39,0.03420311381711696,joint,2.4642911297607424,32.64,2.8318546230316164,0.6,8.482758587804334,0.9396551765244583,0.03616214191049207
40,0.033468448006132294,joint,2.459026059799194,35.54,2.712236866760254,0.6,8.482758579583004,0.9396551775521245,0.035420416268238844
41,0.032725424859373686,joint,2.4462666162872315,31.83,2.9007505302429197,0.6,8.482758554919013,0.9396551806351234,0.034571388098849694
42,0.03197477765098074,joint,2.4319419242095948,38.15,2.5781257179260253,0.6,8.482758579583004,0.9396551775521245,0.03367947212898718
43,0.031217247179121367,joint,2.4298340573883057,35.61,2.7118805995941164,0.6,8.482758587804334,0.9396551765244583,0.0326975563506987
44,0.03045358103491357,joint,2.4214753366851807,35.32,2.6638228103637696,0.6,8.482758587804334,0.9396551765244583,0.03174322681022277
45,0.02968453286464312,joint,2.4055134856414795,37.12,2.6265897663116453,0.6,8.482758563140344,0.939655179607457,0.030741275114549507
46,0.028910861626005774,joint,2.3975928549957275,35.82,2.7270655235290526,0.6,8.482758587804334,0.9396551765244583,0.029732378641526638
47,0.028133330839107615,joint,2.384556619796753,34.19,2.7968160015106203,0.6,8.482758587804334,0.9396551765244583,0.02872436039063798
48,0.02735270783296286,joint,2.3771529712677,35.69,2.7245833477020263,0.6,8.482758596025665,0.9396551754967919,0.027713318321262864
49,0.02656976298823284,joint,2.3616444945526123,35.51,2.6887279232025145,0.6,8.482758571361673,0.9396551785797909,0.026706066791719656
50,0.02578526897695321,joint,2.3551003025054933,35.61,2.7066423095703125,0.6,8.482758538476352,0.939655182690456,0.025714363735462754
51,0.025,joint,2.347024374542236,36.29,2.6924402645111085,0.6,8.482758579583004,0.9396551775521245,0.024751420626328794
52,0.024214731023046793,joint,2.3294609452056885,34.36,2.866291367340088,0.6,8.482758579583004,0.9396551775521245,0.023843660442851147
53,0.023430237011767167,joint,2.323097060546875,33.5,2.8652527397155763,0.6,8.482758587804334,0.9396551765244583,0.022999002878477812
54,0.022647292167037144,joint,2.3107373361206056,39.32,2.532507402420044,0.6,8.482758579583004,0.9396551775521245,0.022159929838382546
55,0.0218666691608924,joint,2.2968635118103027,34.03,2.814457559967041,0.6,8.482758571361673,0.9396551785797909,0.02138868031134301
56,0.021089138373994232,joint,2.288380919494629,37.34,2.609954147911072,0.6,8.482758604246994,0.9396551744691257,0.020663829149272398
57,0.020315467135356886,joint,2.2770415478515624,38.21,2.5677258888244627,0.6,8.482758538476352,0.939655182690456,0.02003355852954614
58,0.019546418965086444,joint,2.268159600830078,38.01,2.61284309463501,0.6,8.482758587804334,0.9396551765244583,0.019371633893351864
59,0.01878275282087863,joint,2.255698787612915,39.48,2.491572863769531,0.6,8.482758563140344,0.939655179607457,0.018839824052552835
60,0.018025222349019272,joint,2.238317193222046,39.08,2.550716583251953,0.6,8.482758563140344,0.939655179607457,0.01829283556711354
61,0.017274575140626323,joint,2.223992292175293,39.39,2.5136177333831786,0.6,8.482758587804334,0.9396551765244583,0.017875250301963158
62,0.016531551993867716,joint,2.2099772590637206,39.58,2.5355051647186277,0.6,8.482758579583004,0.9396551775521245,0.0174400344062486
63,0.01579688618288306,joint,2.2009467400741576,40.01,2.4911719242095947,0.6,8.482758571361673,0.9396551785797909,0.01700310577771013
64,0.015071302734130482,joint,2.1909691621398926,40.92,2.4749552837371827,0.6,8.482758579583004,0.9396551775521245,0.016666171862042167
65,0.014355517710873185,joint,2.1734101849365235,40.07,2.521522752761841,0.6,8.482758587804334,0.9396551765244583,0.016381803798391756
66,0.013650237506511332,cool-down,2.161284062423706,40.63,2.4627350898742675,0.6,8.482758571361673,0.9396551785797909,0.016096053356737097
67,0.012956158147457115,cool-down,2.1467988090515138,41.25,2.4221807075500488,0.6,8.482758596025665,0.9396551754967919,0.01586998806130377
68,0.012273964606240717,cool-down,2.133293992767334,40.19,2.519232555770874,0.6,8.482758596025665,0.9396551754967919,0.015655554737444836
69,0.01160433012552508,cool-down,2.119166873550415,43.15,2.3377537647247313,0.6,8.482758571361673,0.9396551785797909,0.015459471940693878
70,0.010947915553696733,cool-down,2.1040362474823,42.71,2.359842015838623,0.6,8.482758596025665,0.9396551754967919,0.015306629485638013
71,0.010305368692688175,cool-down,2.088195753250122,43.25,2.3347602306365967,0.6,8.482758587804334,0.9396551765244583,0.015143986780584448
72,0.009677323658675586,cool-down,2.073403497619629,44.4,2.2720363075256347,0.6,8.482758587804334,0.9396551765244583,0.015048555068618127
73,0.009064400256282757,cool-down,2.0542506465911865,43.49,2.2944716840744017,0.6,8.482758587804334,0.9396551765244583,0.014973316518269305
74,0.008467203366908708,cool-down,2.0434882680130007,43.27,2.3397119358062746,0.6,8.482758604246994,0.9396551744691257,0.014917804574562364
75,0.007886322351782783,cool-down,2.0290945429229734,45.15,2.260401485824585,0.6,8.482758579583004,0.9396551775521245,0.014828731525681895
76,0.0073223304703363135,cool-down,2.0095717953872683,45.5,2.2257384204864503,0.6,8.482758554919013,0.9396551806351234,0.014790340866151427
77,0.006775784314464717,cool-down,1.9961956315994263,45.47,2.2212312812805175,0.6,8.482758596025665,0.9396551754967919,0.014736895667738815
78,0.0062472232592385105,cool-down,1.9772426359176636,46.38,2.184366385650635,0.6,8.482758596025665,0.9396551754967919,0.014726454522039715
79,0.005737168930605272,cool-down,1.9584714208602905,46.79,2.1825658668518066,0.6,8.482758579583004,0.9396551775521245,0.014722146523880063
80,0.00524612469060774,cool-down,1.942917600364685,46.68,2.1834636959075926,0.6,8.482758571361673,0.9396551785797909,0.014685273909106839
81,0.004774575140626317,cool-down,1.9293299100494385,46.86,2.1755324741363524,0.6,8.482758604246994,0.9396551744691257,0.01471583763085323
82,0.004322985643135957,cool-down,1.9085872138977051,46.94,2.147193285369873,0.6,8.482758579583004,0.9396551775521245,0.01469471854015286
83,0.003891801862449629,cool-down,1.8919548805999755,47.05,2.1705132221221923,0.6,8.482758563140344,0.939655179607457,0.014765805308908255
84,0.0034814493249014063,cool-down,1.8756085220336913,47.7,2.1350750505447387,0.6,8.482758571361673,0.9396551785797909,0.01477970890118788
85,0.0030923329989034107,cool-down,1.8621274493789672,48.28,2.1078635025024415,0.6,8.482758604246994,0.9396551744691257,0.014743546729482346
86,0.0027248368952908055,cool-down,1.8449316391754151,47.98,2.1119020933151247,0.6,8.482758612468325,0.9396551734414593,0.01482983814614695
87,0.0023793236883495163,cool-down,1.8279930939483642,48.31,2.094538168144226,0.6,8.482758596025665,0.9396551754967919,0.014849020184744773
88,0.0020561343579004773,cool-down,1.8130668139648438,48.37,2.1038102172851563,0.6,8.482758571361673,0.9396551785797909,0.014852934736249112
89,0.0017555878527937164,cool-down,1.7966514141082763,48.94,2.075667101478577,0.6,8.482758571361673,0.9396551785797909,0.014901445854901281
90,0.0014779807761443637,cool-down,1.7846298960876466,49.67,2.075751283454895,0.6,8.482758563140344,0.939655179607457,0.014914957955500149
91,0.0012235870926211618,cool-down,1.7749088035583496,49.19,2.058130565834045,0.6,8.482758604246994,0.9396551744691257,0.01492239030154371
92,0.0009926578580764262,cool-down,1.7564996437835694,49.61,2.053823595046997,0.6,8.482758579583004,0.9396551775521245,0.014959804217456012
93,0.0007854209717842259,cool-down,1.7472081927490235,49.33,2.048716590309143,0.6,8.482758604246994,0.9396551744691257,0.014992186020867517
94,0.0006020809515313169,cool-down,1.7322053106307984,49.58,2.0479838930130003,0.6,8.482758587804334,0.9396551765244583,0.015034220004775854
95,0.000442818731782782,cool-down,1.7210449430465697,49.76,2.041260521697998,0.6,8.482758596025665,0.9396551754967919,0.01507967366367335
96,0.00030779148512155856,cool-down,1.7140716175842285,49.8,2.047090999984741,0.6,8.482758587804334,0.9396551765244583,0.015090187326082131
97,0.0001971324671380559,cool-down,1.7087680348587035,50.0,2.043470976829529,0.6,8.482758587804334,0.9396551765244583,0.015089127268734973
98,0.0001109508849230001,cool-down,1.6929380242156982,50.09,2.039770546722412,0.6,8.482758579583004,0.9396551775521245,0.015112446189521272
99,4.933178929321103e-05,cool-down,1.6874572745513916,50.2,2.0400408811569215,0.6,8.482758554919013,0.9396551806351234,0.015124385742418893
100,1.233599085671e-05,cool-down,1.6798116806411743,49.92,2.0410254163742065,0.6,8.482758554919013,0.9396551806351234,0.015131023608084326
