name,method,model,dataset,init_acc_quantized_student,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,loss_formula,seed,device
GETA_ONLY_ResNet56_TinyImageNet200,GETA-only,ResNet56,TinyImageNet-200,0.52,99,50.2,99,50.2,50.2,99,50.2,2.0400408811569215,868294,563032,0.351565253243717,1298221,503001600.0000001,503001600.0000001,100.0,1.0,1006003200.0000002,515073638400.0001,136637333504.00002,26.527727943608923,False,oto_layerwise,oto_layerwise,36.75093054771423,27.210195363670763,520.1510778546333,100,0.6,10,16,0.6,8.482758554919013,0.9396551806351234,0.015124385742418893,CE only,234,cuda
