epoch,lr,kd_ready,train_total,train_ce,train_kl,train_kd_term,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,kd_weight,kd_temperature,effective_kd_coeff
1,0.05,0,1.4618832884597779,1.4618832884597779,0.0,0.0,64.81,1.4757038690567017,0.0,12.56498382831442,0.42937702146069756,0.000365401967052282,0.0,3.0,0.0
2,0.04999451708687114,0,0.9012070412063599,0.9012070412063599,0.0,0.0,61.81,1.5045251255035401,0.0,12.307694763972842,0.46153815450339475,0.0005113610352274353,0.0,3.0,0.0
3,0.04997807075247146,0,0.901929729309082,0.901929729309082,0.0,0.0,58.17,1.6725300809860228,0.0,11.802069433804217,0.5247413207744729,0.0007453030067891036,0.0,3.0,0.0
4,0.04995066821070679,0,0.9194784237670899,0.9194784237670899,0.0,0.0,61.35,1.4877121923446655,0.0,11.417923466912631,0.5727595666359211,0.00094669290021933,0.0,3.0,0.0
5,0.049912321481237615,0,0.9309575129699708,0.9309575129699708,0.0,0.0,54.76,1.7908708429336548,0.0,11.473727440011912,0.565784069998511,0.0010537850167675687,0.0,3.0,0.0
6,0.049863047384206834,0,0.9597697363662719,0.9597697363662719,0.0,0.0,59.24,1.604617186355591,0.0,11.211513124663254,0.5985608594170932,0.0011826785669435248,0.0,3.0,0.0
7,0.04980286753286195,0,0.9845196261596679,0.9845196261596679,0.0,0.0,57.07,1.6773721271514892,0.0,11.506981241291967,0.5616273448385041,0.0011286028031839844,0.0,3.0,0.0
8,0.049731808324074714,0,0.9964239657402039,0.9964239657402039,0.0,0.0,57.71,1.6065501955032349,0.0,11.225502096373459,0.5968122379533176,0.0012302472708236973,0.0,3.0,0.0
9,0.04964990092676263,0,1.0166608708953857,1.0166608708953857,0.0,0.0,57.64,1.6217613574981689,0.0,11.36385019072171,0.5795187261597863,0.001353721141181895,0.0,3.0,0.0
10,0.049557181268217225,0,1.0292828889465333,1.0292828889465333,0.0,0.0,61.01,1.4382352125167848,0.0,10.988126483456842,0.6264841895678948,0.0015658362708250181,0.0,3.0,0.0
11,0.049453690018345146,0,1.04400090839386,1.04400090839386,0.0,0.0,58.14,1.5898721252441406,0.0,8.054525737104745,0.9931842828619069,0.007781872220722766,0.0,3.0,0.0
12,0.04933947257182901,0,1.05738977809906,1.05738977809906,0.0,0.0,58.67,1.5563638626098633,0.0,8.199607709358478,0.9750490363301902,0.00736381816838322,0.0,3.0,0.0
13,0.04921457902821578,0,1.0694803284072876,1.0694803284072876,0.0,0.0,58.64,1.5586527477264405,0.0,8.312185007950355,0.9609768740062057,0.007041440638392393,0.0,3.0,0.0
14,0.049079064169941455,0,1.0673838744354247,1.0673838744354247,0.0,0.0,56.17,1.699766157913208,0.0,8.467331129929114,0.9415836087588607,0.006812148621097079,0.0,3.0,0.0
15,0.048932987438301684,0,1.079605040359497,1.079605040359497,0.0,0.0,59.33,1.5322451070785523,0.0,8.625414042637265,0.9218232446703418,0.0066928293420789545,0.0,3.0,0.0
16,0.048776412907378844,0,1.7294301203155518,1.7294301203155518,0.0,0.0,30.46,2.8592594554901125,0.6,8.327865978767132,0.9590167526541085,0.0068820984479630015,0.0,3.0,0.0
17,0.048609409255937035,0,2.0426756452178956,2.0426756452178956,0.0,0.0,41.65,2.1674300746917723,0.6,8.275862027858865,0.9655172465176418,0.0068133739802980365,0.0,3.0,0.0
