epoch,lr,kd_ready,train_total,train_ce,train_kl,train_kd_term,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,kd_weight,kd_temperature,effective_kd_coeff
1,0.05,0,1.4594775735855103,1.4594775735855103,0.0,0.0,63.95,1.5012398065567016,0.0,12.864227393577838,0.3919715758027702,0.0003501346060178987,0.0,3.0,0.0
2,0.04999451708687114,0,0.9007693468856811,0.9007693468856811,0.0,0.0,59.06,1.6625077445983887,0.0,12.43404250309385,0.44574468711326865,0.0005108142592125032,0.0,3.0,0.0
3,0.04997807075247146,0,0.8990861885261535,0.8990861885261535,0.0,0.0,58.3,1.6368240123748778,0.0,11.71778521044501,0.5352768486943738,0.0008316507401418519,0.0,3.0,0.0
4,0.04995066821070679,0,0.9178791165542602,0.9178791165542602,0.0,0.0,56.86,1.6976571168899537,0.0,11.71076093871018,0.5361548826612275,0.0008839139931343857,0.0,3.0,0.0
5,0.049912321481237615,0,0.9302798930358886,0.9302798930358886,0.0,0.0,61.51,1.4750168306350708,0.0,11.512305226819269,0.5609618466475914,0.0009430570707991137,0.0,3.0,0.0
6,0.049863047384206834,0,0.9494403978347778,0.9494403978347778,0.0,0.0,60.56,1.516913356590271,0.0,11.391326822083572,0.5760841472395535,0.0011669798395991134,0.0,3.0,0.0
7,0.04980286753286195,0,0.9887315073776245,0.9887315073776245,0.0,0.0,59.54,1.5200931509017945,0.0,11.087087688774899,0.6141140389031376,0.0013810354942757714,0.0,3.0,0.0
8,0.049731808324074714,0,1.0093756661987305,1.0093756661987305,0.0,0.0,60.22,1.4814714916229248,0.0,11.165637476690884,0.6042953154136395,0.001335197572345727,0.0,3.0,0.0
9,0.04964990092676263,0,1.0117064183044433,1.0117064183044433,0.0,0.0,59.42,1.5158301342010498,0.0,11.200629193207313,0.5999213508490859,0.0013911489984601412,0.0,3.0,0.0
10,0.049557181268217225,0,1.036730997695923,1.036730997695923,0.0,0.0,57.12,1.6338737857818604,0.0,11.340823288621573,0.5823970889223034,0.0013500466593227586,0.0,3.0,0.0
11,0.049453690018345146,0,1.0444126624679566,1.0444126624679566,0.0,0.0,58.96,1.5387391813278197,0.0,8.052495676895667,0.9934380403880416,0.0078077860706453695,0.0,3.0,0.0
12,0.04933947257182901,0,1.058832389678955,1.058832389678955,0.0,0.0,59.38,1.5178293176651,0.0,8.225355575824606,0.9718305530219242,0.00729583612851927,0.0,3.0,0.0
13,0.04921457902821578,0,1.068717474708557,1.068717474708557,0.0,0.0,58.97,1.5376186883926393,0.0,8.332763096381878,0.9584046129522652,0.0069816868495324565,0.0,3.0,0.0
14,0.049079064169941455,0,1.0662294587898253,1.0662294587898253,0.0,0.0,54.59,1.7747305150985717,0.0,8.381761090508823,0.9522798636863972,0.006924490108162743,0.0,3.0,0.0
15,0.048932987438301684,0,1.077750203475952,1.077750203475952,0.0,0.0,60.09,1.482726866531372,0.0,8.472118065274994,0.9409852418406257,0.006853349968752872,0.0,3.0,0.0
16,0.048776412907378844,0,1.7473958856964111,1.7473958856964111,0.0,0.0,36.36,2.526096319961548,0.6,8.209283327234202,0.9738395840957248,0.007082136002658257,0.0,3.0,0.0
17,0.048609409255937035,0,2.0279039488220216,2.0279039488220216,0.0,0.0,39.24,2.271288899612427,0.6,8.155172364465122,0.9806034544418598,0.006961041700159167,0.0,3.0,0.0
18,0.04843204973729729,1,1.9844537940979003,1.8298126693725585,0.21477933292865753,0.1546411257171631,39.5,2.4349468585968017,0.6,8.155172356243792,0.980603455469526,0.006941703393059815,0.08,3.0,0.72
19,0.04824441214720629,1,1.87703218334198,1.7385747034454346,0.1923020489358902,0.13845748066425323,47.15,1.9647424440383912,0.6,8.155172356243792,0.980603455469526,0.006964929371767132,0.08,3.0,0.72
20,0.04804657878971252,1,1.8168321711730957,1.6849508960342408,0.1831684234714508,0.13188127009391784,43.16,2.161195877456665,0.6,8.155172364465122,0.9806034544418598,0.00707688157703599,0.08,3.0,0.72
21,0.04783863644106502,1,1.768457835006714,1.6412959102630615,0.17661377585887908,0.12716192365646362,44.99,2.0647681093215944,0.6,8.155172364465122,0.9806034544418598,0.007170251506412852,0.08,3.0,0.72
22,0.04762067631165049,1,1.7313033602905274,1.6070103826522828,0.17262913029193877,0.1242929788017273,50.36,1.8240099857330323,0.6,8.155172348022461,0.9806034564971924,0.007304476501805515,0.08,3.0,0.72
23,0.047392794005985325,1,1.6967313987731933,1.5746148516082763,0.1696063095140457,0.12211654740810395,50.78,1.8155098472595215,0.6,8.15517233980113,0.9806034575248588,0.007442422448015162,0.08,3.0,0.72
