epoch,lr,stage,kd_ready,recovery_mode,train_total,train_ce,train_kl,train_kd_term,train_fd,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,cakr_severity,teacher_conf,teacher_correct_rate,kd_sample_weight_mean,agreement,disagreement,kd_temperature,kd_weight,effective_kd_coeff,fd_weight
1,0.05,warm-up,0,0,2.268977641868591,2.268977641868591,0.4767795603275299,0.0,0.0,59.15,1.7981058227539062,0.0,12.76879830793901,0.4039002115076238,0.00027277879991577885,0.015164256348332659,0.6733988880196495,0.8514665921630762,0.6196938690627017,0.8483937699776476,0.15160623002235238,2.0151642563483336,0.0,0.0,0.0
2,0.04999451708687114,warm-up,0,0,1.5229700844955445,1.5229700844955445,0.2616735307312012,0.0,0.0,56.0,1.6975262044906616,0.0,11.975603060288863,0.5030496174638921,0.00040353163554259066,0.009363029145780353,0.6724370481717922,0.8505354859030155,0.6184633752269209,0.9071880449419436,0.09281195505805638,2.009363029145783,0.0,0.0,0.0
3,0.04997807075247146,warm-up,0,0,1.3855926781463623,1.3855926781463623,0.22195027691364289,0.0,0.0,56.42,1.6520033897399902,0.0,11.301697904413397,0.5872877619483254,0.0006915163185939574,0.009290294424418347,0.6731598023563394,0.8509750639081306,0.619302636674603,0.9083076506624441,0.09169234933755586,2.009290294424414,0.0,0.0,0.0
4,0.04995066821070679,warm-up,0,0,1.3480670208740235,1.3480670208740235,0.22429291061401369,0.0,0.0,54.92,1.6775740207672118,0.0,10.84664039178328,0.64416995102709,0.0010592337818128396,0.009455938381461025,0.6735464279608958,0.8512987532579076,0.6195158435560554,0.9075151651411715,0.0924848348588285,2.00945593838146,0.0,0.0,0.0
5,0.049912321481237615,warm-up,0,0,1.336948874359131,1.336948874359131,0.23109329501628875,0.0,0.0,51.37,1.8842651428222656,0.0,10.682798992503773,0.6646501259370283,0.0011092507318773476,0.009705782072404806,0.6734239096226899,0.8527693414627133,0.6201879848604617,0.9061198806213906,0.09388011937860942,2.009705782072406,0.0,0.0,0.0
6,0.049863047384206834,warm-up,0,0,1.3337858787155152,1.3337858787155152,0.23611049111366272,0.0,0.0,57.51,1.5513572013854982,0.0,10.878350474617697,0.6402061906727878,0.00096653355450888,0.009817826141113074,0.673944631196044,0.8543078644806162,0.6214199256714042,0.9051494907845011,0.09485050921549883,2.0098178261411137,0.0,0.0,0.0
7,0.04980286753286195,warm-up,0,0,1.3241296630096435,1.3241296630096435,0.24173684694290162,0.0,0.0,52.87,1.7651382137298584,0.0,10.96668308431452,0.6291646144606851,0.0009298044826044298,0.009779903949960716,0.6738343481212625,0.8530690537389282,0.6206697760640508,0.9051005611639193,0.09489943883608064,2.0097799039499638,0.0,0.0,0.0
8,0.049731808324074714,warm-up,0,0,1.332240235824585,1.332240235824585,0.24615275797843933,0.0,0.0,56.36,1.5972299154281617,0.0,11.089104479009455,0.6138619401238181,0.0010010553563585165,0.009916167970257997,0.6732504593441858,0.8525015984654731,0.6197564659825981,0.9036277337452335,0.09637226625476651,2.0099161679702564,0.0,0.0,0.0
9,0.04964990092676263,warm-up,0,0,1.3257016809082032,1.3257016809082032,0.24876194972991944,0.0,0.0,55.69,1.6228115839004518,0.0,10.855637463656338,0.6430453170429578,0.0011245553006037053,0.00987439232466284,0.6748087849763348,0.8528572570942247,0.6215318377365542,0.9042592428224471,0.09574075717755291,2.0098743923246616,0.0,0.0,0.0
10,0.049557181268217225,warm-up,0,0,1.325460622291565,1.325460622291565,0.2514776476097107,0.0,0.0,55.04,1.6540109903335571,0.0,10.545208930969238,0.6818488836288452,0.0012766360344936732,0.009949593503223499,0.6735533157273021,0.8522458440812347,0.6201921456000384,0.9038777308695761,0.09612226913042386,2.00994959350322,0.0,0.0,0.0
