name,method,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,cakr_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_T_min,kd_T_max,kd_weight_min,kd_weight_max,kd_weight_observed_min,kd_weight_observed_max,effective_kd_coeff_observed_max,teacher_correct_rate_mean_after_kd_ready,fd_after_target_stable,fd_weight_max,fd_weight_observed_max,recovery_drop_threshold,recovery_epochs,loss_formula,ce_downweighted,seed,device
GETA_CAKR_clean_ResNet20_CIFAR100,GETA+CAKR-clean,69.14,149,52.36,1,59.32,52.36,149,52.36,1.7446279890060425,46498,46498,0.0,262969,40818944.00000001,10556472.000000002,25.86169794103444,3.8667221397451725,21112944.000000004,41798598656.00001,2735486976.0,6.5444466177272975,False,oto_layerwise,oto_layerwise,13.03740382194519,76.70238750423236,95.57272345622381,150,0.6,16,10,2,0.5982142857142857,8.04545445875688,0.9943181926553899,0.006059924246404658,True,2.0,3.0,0.0,0.08,0.0,0.04168854876364206,0.2068069397712913,0.8525698938372136,True,0.003,0.0004984032378918392,8.0,3,CE + kd_weight*T^2*teacher_correct_confidence_weighted_KL + fd_weight*FD,False,123,cuda
