name,method,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,cakr_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_T_min,kd_T_max,kd_weight_min,kd_weight_max,kd_weight_observed_min,kd_weight_observed_max,effective_kd_coeff_observed_max,teacher_correct_rate_mean_after_kd_ready,fd_after_target_stable,fd_weight_max,fd_weight_observed_max,recovery_drop_threshold,recovery_epochs,loss_formula,ce_downweighted,seed,device
GETA_CAKR_clean_ResNet20_CIFAR100,GETA+CAKR-clean,69.14,145,51.17,1,58.21,51.17,145,51.17,1.7746898040771484,42824,42824,0.0,248313,40818944.0,10120191.999999998,24.792880482160434,4.033415966811698,20240383.999999996,41798598656.0,2614362112.0,6.254664500874888,False,oto_layerwise,oto_layerwise,13.441990613937378,74.39374336142939,96.44695219596227,150,0.6,16,10,2,0.5982142857142857,8.18181813846935,0.9772727326913313,0.0054410882558758285,True,2.0,3.0,0.0,0.08,0.0,0.04168205993506863,0.20689058001738225,0.8525753923144026,True,0.003,0.0005030968589017414,8.0,3,CE + kd_weight*T^2*teacher_correct_confidence_weighted_KL + fd_weight*FD,False,234,cuda
