name,method,model,dataset,seed,teacher_acc,teacher_loss,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_type,kd_after_target_stable,vanilla_kd_start_stable_epochs,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,device
GETA_VANILLA_KD_ResNet20_CIFAR10,GETA+vanilla_KD,ResNet20,CIFAR-10,234,92.96,0.2574223837852478,145,87.26,145,87.26,87.26,145,87.26,0.414893070602417,39505,39505,0.0,234617,40813184.0,13664958.000000002,33.48172492496543,2.9867039474252315,27329916.000000004,41792700416.0,3498229248.0000005,8.370431231241357,False,oto_layerwise,113.84686203797658,150,0.6,10,16,0.5982142857142857,7.999999913302335,1.0,0.005876411292278631,vanilla_batchmean_KL,True,2,3.0,0.1,0.9000000000000001,CE + KD_WEIGHT*T^2*batchmean_KL,False,cuda
