epoch,lr,kd_ready,train_total,train_ce,train_kl,train_kd_term,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error,kd_weight,kd_temperature,effective_kd_coeff
1,0.05,0,0.3072043116378784,0.3072043116378784,0.0,0.0,85.76,0.44577331886291505,0.0,12.143389268354936,0.48207634145563305,0.0005448419952203535,0.0,3.0,0.0
2,0.04999451708687114,0,0.301047098941803,0.301047098941803,0.0,0.0,85.34,0.4475960237979889,0.0,11.101962913166393,0.6122546358542009,0.000838999926021312,0.0,3.0,0.0
3,0.04997807075247146,0,0.30324542407035826,0.30324542407035826,0.0,0.0,86.8,0.41209647660255433,0.0,10.542535695162686,0.6821830381046643,0.0010915155395526779,0.0,3.0,0.0
4,0.04995066821070679,0,0.30890281396865843,0.30890281396865843,0.0,0.0,85.64,0.4252909481525421,0.0,11.009542812000621,0.6238071484999224,0.001110974175389856,0.0,3.0,0.0
5,0.049912321481237615,0,0.31199850576400756,0.31199850576400756,0.0,0.0,84.56,0.469414230966568,0.0,10.310141390020197,0.7112323262474753,0.0014272132800463376,0.0,3.0,0.0
6,0.049863047384206834,0,0.31390845876693724,0.31390845876693724,0.0,0.0,83.94,0.47981005115509034,0.0,10.424974246458573,0.6968782191926783,0.0015475308034431443,0.0,3.0,0.0
7,0.04980286753286195,0,0.3119018305301666,0.3119018305301666,0.0,0.0,81.15,0.576670251750946,0.0,10.061732530593872,0.742283433675766,0.0017416308976614594,0.0,3.0,0.0
8,0.049731808324074714,0,0.312465424785614,0.312465424785614,0.0,0.0,84.38,0.46760479245185854,0.0,10.47130933674899,0.6910863329063763,0.0019382389568301567,0.0,3.0,0.0
9,0.04964990092676263,0,0.3103378875350952,0.3103378875350952,0.0,0.0,82.24,0.5229735751152038,0.0,10.438487161289562,0.6951891048388048,0.001882232560588322,0.0,3.0,0.0
10,0.049557181268217225,0,0.31077364050388334,0.31077364050388334,0.0,0.0,86.14,0.40866513423919676,0.0,9.863411556590687,0.7670735554261641,0.001773963086386423,0.0,3.0,0.0
11,0.049453690018345146,0,0.309357657995224,0.309357657995224,0.0,0.0,84.6,0.44542083826065065,0.0,8.058405551043423,0.9926993061195721,0.005019551534629004,0.0,3.0,0.0
12,0.04933947257182901,0,0.31036302687644957,0.31036302687644957,0.0,0.0,87.2,0.3865953923225403,0.0,8.432966058904475,0.9458792426369407,0.004278212251268666,0.0,3.0,0.0
13,0.04921457902821578,0,0.3104954867887497,0.3104954867887497,0.0,0.0,82.66,0.5293226970672608,0.0,8.484818761998957,0.9393976547501304,0.004044879143210975,0.0,3.0,0.0
14,0.049079064169941455,0,0.3033839871025085,0.3033839871025085,0.0,0.0,83.86,0.5054705527067185,0.0,8.572604656219482,0.9284244179725647,0.0039350833698832,0.0,3.0,0.0
15,0.048932987438301684,0,0.31220946650505066,0.31220946650505066,0.0,0.0,83.68,0.4794205722808838,0.0,8.4667630629106,0.941654617136175,0.00382335021012378,0.0,3.0,0.0
