name,method,teacher_acc,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,sparsity_first_hit_epoch,report_stabilize_epochs,cakr_start_stable_epochs,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_after_target_stable,kd_T_min,kd_T_max,kd_weight_min,kd_weight_max,kd_weight_observed_min,kd_weight_observed_max,effective_kd_coeff_observed_max,teacher_correct_rate_mean_after_kd_ready,fd_after_target_stable,fd_weight_max,fd_weight_observed_max,recovery_drop_threshold,recovery_epochs,loss_formula,ce_downweighted,seed,device
GETA_CAKR_clean_ResNet56,GETA+CAKR-clean,94.29,146,93.25,146,93.25,93.25,146,93.25,0.3140685133934021,210344,210344,0.0,1047661,125747840.00000003,57199232.000000015,45.48724813086253,2.19841832841392,114398464.00000003,128765788160.00003,15013412864.000006,11.659473435090417,False,oto_layerwise,oto_layerwise,35.854207277297974,27.89072959460398,231.34281479914983,150,0.6,16,10,5,0.6,8.25862064854852,0.967672418931435,0.008622021136347783,True,3.0,4.0,0.0,0.1,0.0,0.06958929180946913,0.7592015331046925,0.9998920113616352,True,0.0,0.0,5.0,3,CE + kd_weight*T^2*teacher_correct_confidence_weighted_KL + fd_weight*FD,False,123,cuda
