name,method,model,dataset,init_acc_quantized_student,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,loss_formula,seed,device
GETA_ONLY_ResNet20_TinyImageNet200_S123,GETA-only,ResNet20,TinyImageNet-200,0.47,100,32.25,1,33.43,32.25,100,32.25,2.885468193,49408,49408,0,273913,163262976,35623424,21.81965861,4.583023125,71246848,1.67181E+11,9429860352,5.640499901,FALSE,oto_layerwise,oto_layerwise,13.47302198,74.222398,188.636892,100,0.6,10,16,0.598214286,8.45454539,0.943181826,0.005728828,CE only,345,cuda
