name,method,model,dataset,seed,teacher_acc,teacher_loss,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_type,kd_after_target_stable,vanilla_kd_start_stable_epochs,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,device
GETA_VANILLA_KD_ResNet56_CIFAR10,GETA+vanilla_KD,ResNet56,CIFAR-10,234,94.29,0.245861998462677,143,93.23,143,93.23,93.23,143,93.23,0.29987188601493836,210920,210920,0.0,1050221,125747840.00000003,57180799.99999996,45.47259022500899,2.1991269796854906,114361599.99999993,128765788160.00003,14966226943.99999,11.622828670456675,False,oto_layerwise,239.5402335683505,150,0.6,10,16,0.6,8.275862060744187,0.9655172424069767,0.03466774798841376,vanilla_batchmean_KL,True,2,3.0,0.06,0.54,CE + KD_WEIGHT*T^2*batchmean_KL,False,cuda
