name,method,model,dataset,seed,teacher_acc,teacher_loss,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,kd_type,kd_after_target_stable,vanilla_kd_start_stable_epochs,kd_temperature,kd_weight,effective_kd_coeff,loss_formula,ce_downweighted,device
GETA_VANILLA_KD_ResNet56_CIFAR10,GETA+vanilla_KD,ResNet56,CIFAR-10,345,94.29,0.245861998462677,144,93.16,144,93.16,93.16,144,93.16,0.302232897567749,213512,213512,0.0,1060013,125747840.00000003,56351359.99999998,44.81298446160186,2.23149609876319,112702719.99999996,128765788160.00003,14667775999.999994,11.391050534148334,False,oto_layerwise,225.06099124352139,150,0.6,10,16,0.6,8.189655131307141,0.9762931085866073,0.008544094220269471,vanilla_batchmean_KL,True,2,3.0,0.06,0.54,CE + KD_WEIGHT*T^2*batchmean_KL,False,cuda
