name,method,model,dataset,init_acc_quantized_student,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,loss_formula,seed,device
GETA_ONLY_ResNet56_CIFAR100_COMPRESSED,GETA-only,ResNet56,CIFAR-100,1.0,149,67.49,149,67.49,67.49,149,67.49,1.1863900842666626,265584,265584,0.0,1268205,125753600.00000001,39888384.00000001,31.71947681815869,3.152637118615785,79776768.00000001,128771686400.00002,10549985280.0,8.192783347753066,False,oto_layerwise,oto_layerwise,35.35826325416565,28.28193208506041,233.7359108130137,150,0.6,10,16,0.6,8.1551723315798,0.980603458552525,0.04360390981209689,CE only,234,cuda
