epoch,lr,stage,train_loss,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error
1,0.05,warm-up,1.4509570513153076,62.75,1.5768713230133056,0.0,12.97107273956825,0.3786159075539688,0.00027974379799130037
2,0.04999451708687114,warm-up,0.9126208646011352,62.67,1.4948673542022706,0.0,12.224304297874713,0.4719619627656608,0.0005432159809284431
3,0.04997807075247146,warm-up,0.901567709274292,59.08,1.6170071954727172,0.0,11.790944280295536,0.526131964963058,0.0007400179869489812
4,0.04995066821070679,warm-up,0.9134242350769043,59.32,1.5715338027954102,0.0,12.005170279535754,0.4993537150580307,0.0008514492230837088
5,0.049912321481237615,warm-up,0.9395275065231323,58.84,1.581310866355896,0.0,11.844416692339141,0.5194479134576073,0.0008290786946370895
6,0.049863047384206834,warm-up,0.9510775356292724,58.08,1.6374687452316283,0.0,11.540841776749183,0.5573947779063522,0.0010122450607609765
7,0.04980286753286195,warm-up,0.9790845991706848,59.51,1.5657514028549195,0.0,11.207140906103726,0.5991073867370342,0.001218390426809743
8,0.049731808324074714,warm-up,0.9992526036834717,58.87,1.556504942893982,0.0,11.355060700712533,0.5806174124109333,0.0011906313876383578
9,0.04964990092676263,warm-up,1.0145806878471375,55.88,1.6948857021331787,0.0,11.175124735667788,0.6031094080415265,0.0014751194426496333
10,0.049557181268217225,warm-up,1.0378466540908813,59.71,1.5498668855667115,0.0,11.16550035312258,0.6043124558596775,0.0015487153397520286
11,0.049453690018345146,projection,1.0502328901672364,59.62,1.494369130897522,0.0,8.039822035822375,0.9950222455222031,0.007864851528650215
12,0.04933947257182901,projection,1.054585424194336,57.86,1.6164742626190185,0.0,8.245591656915073,0.9693010428856159,0.007292206294770385
13,0.04921457902821578,projection,1.0666554264068604,54.66,1.754887731361389,0.0,8.366546959712588,0.9541816300359265,0.00707470002566095
14,0.049079064169941455,projection,1.0691835624694823,60.04,1.5048638427734375,0.0,8.433022367543188,0.9458722040571015,0.006895343284825152
15,0.048932987438301684,projection,1.0773653118133546,54.42,1.7790655429840088,0.0,8.534935573051715,0.9331330533685356,0.006727966533899548
16,0.048776412907378844,joint,1.7772507808685303,29.88,2.8380157207489014,0.6,8.238759986285505,0.9701550017143119,0.007086663910364411
17,0.048609409255937035,joint,2.1103361153411866,44.32,2.0855384197235107,0.6,8.155172380907782,0.9806034523865272,0.007073421460769043
18,0.04843204973729729,joint,1.8396229999542237,43.37,2.121939553451538,0.6,8.15517233980113,0.9806034575248588,0.007085934152890896
19,0.04824441214720629,joint,1.7393318550872803,48.08,1.915522124481201,0.6,8.155172372686453,0.9806034534141934,0.0071560877951359824
20,0.04804657878971252,joint,1.6867464027786254,44.41,2.125517169570923,0.6,8.155172372686453,0.9806034534141934,0.007291463626235531
21,0.04783863644106502,joint,1.644222968559265,47.01,2.006171718597412,0.6,8.155172372686453,0.9806034534141934,0.007377116906793852
22,0.04762067631165049,joint,1.6090861645507812,45.17,2.0888313053131102,0.6,8.155172364465122,0.9806034544418598,0.007533487938103619
23,0.047392794005985325,joint,1.5857961938858032,50.01,1.803072039604187,0.6,8.155172372686453,0.9806034534141934,0.007719331854504758
24,0.04715508948078037,joint,1.5663577521514893,51.94,1.7586752000808716,0.6,8.155172389129113,0.9806034513588608,0.007946839520972672
25,0.04690766700109659,joint,1.5524332263946534,44.69,2.0662095937728884,0.6,8.155172364465122,0.9806034544418598,0.008199744060001304
26,0.04665063509461097,joint,1.5342531840896607,46.94,1.9573214906692504,0.6,8.155172364465122,0.9806034544418598,0.008406342849223715
27,0.04638410650401267,joint,1.5181068437957763,50.95,1.7912816236495972,0.6,8.15517233980113,0.9806034575248588,0.008634098554592066
28,0.04610819813755038,joint,1.4994840591049194,49.57,1.8745958467483521,0.6,8.155172372686453,0.9806034534141934,0.008945337194620213
29,0.04582303101775249,joint,1.4879859607696533,51.03,1.7819075437545777,0.6,8.155172364465122,0.9806034544418598,0.009163916572639397
30,0.045528730228342605,joint,1.4808494451141356,54.06,1.6528657054901124,0.6,8.155172356243792,0.980603455469526,0.009498349017592082
31,0.04522542485937369,joint,1.4650760848236084,52.63,1.7404771541595458,0.6,8.155172348022461,0.9806034564971924,0.009772348933218947
32,0.04491324795060491,joint,1.4604300022125245,51.95,1.7707423183441162,0.6,8.155172380907782,0.9806034523865272,0.010172705713996729
33,0.044592336433146,joint,1.451866409072876,49.56,1.8611955081939697,0.6,8.155172364465122,0.9806034544418598,0.010486466232044944
34,0.044262831069394735,joint,1.4436700483703613,49.22,1.900562656402588,0.6,8.155172389129113,0.9806034513588608,0.010806626794811595
35,0.043924876391293916,joint,1.4346424933624267,50.14,1.8012547817230224,0.6,8.155172364465122,0.9806034544418598,0.011128834811047298
36,0.043578620636934864,joint,1.42965733127594,53.66,1.6694492107391357,0.6,8.155172364465122,0.9806034544418598,0.011603495698213449
37,0.04322421568553529,joint,1.42712426486969,52.97,1.6862421438217163,0.6,8.155172356243792,0.980603455469526,0.01199544301951015
38,0.04286181699082009,joint,1.4156787230300902,47.64,1.9294692914962768,0.6,8.1551723315798,0.980603458552525,0.012597110696490211
39,0.04249158351283414,joint,1.4091612479782105,51.37,1.7918397842407228,0.6,8.155172372686453,0.9806034534141934,0.012726872898477676
40,0.04211367764821722,joint,1.4025629769134522,49.86,1.8499326469421387,0.6,8.1551723315798,0.980603458552525,0.013105756944398684
41,0.04172826515897146,joint,1.3946603677749634,55.31,1.6247343852996827,0.6,8.155172356243792,0.980603455469526,0.013591755356173962
42,0.04133551509975264,joint,1.3914996266174315,53.06,1.6940188131332397,0.6,8.155172380907782,0.9806034523865272,0.014097297075405267
43,0.040935599743717244,joint,1.3830368505859374,54.97,1.6178459419250488,0.6,8.155172356243792,0.980603455469526,0.01478550013190874
44,0.040528694506957764,joint,1.3848593750762939,54.04,1.6465060539245606,0.6,8.155172356243792,0.980603455469526,0.015654089671945006
