epoch,lr,stage,train_loss,test_acc,test_loss,group_sparsity,avg_bitwidth,bit_pressure,quant_error
1,0.05,warm-up,1.4593415129089355,63.33,1.5486728528022766,0.0,12.887089088045318,0.38911386399433523,0.0002997530072136591
2,0.04999451708687114,warm-up,0.9070588263320923,62.88,1.468101505279541,0.0,12.64192140513453,0.4197598243581837,0.00043518586476787687
3,0.04997807075247146,warm-up,0.8927209991455078,60.43,1.5691864931106567,0.0,12.384535049570017,0.45193311880374787,0.0005658131336837148
4,0.04995066821070679,warm-up,0.913902093372345,59.26,1.5942941623687743,0.0,11.873614705842117,0.5157981617697354,0.0008405093832811088
5,0.049912321481237615,warm-up,0.9256892752456665,59.76,1.557435810470581,0.0,11.211231724969272,0.598596034378841,0.0010612932363638437
6,0.049863047384206834,warm-up,0.9579645160865784,58.76,1.5742197103500366,0.0,11.272458487543567,0.5909426890570542,0.0012318710188114423
7,0.04980286753286195,warm-up,0.9842365003967285,56.47,1.698205668067932,0.0,11.2970366395753,0.5878704200530875,0.0012773609596792837
8,0.049731808324074714,warm-up,1.0003380748176576,60.49,1.5009222936630249,0.0,11.253042681463834,0.5933696648170208,0.0014287786849183312
9,0.04964990092676263,warm-up,1.0175573964118958,58.83,1.566237686920166,0.0,11.06189433459578,0.6172632081755276,0.0015396707318861193
10,0.049557181268217225,warm-up,1.0310972993087768,57.65,1.6144520158767701,0.0,10.689526335946445,0.6638092080066944,0.0017955426639422638
11,0.049453690018345146,projection,1.0505956058883668,58.7,1.5433170543670653,0.0,8.047033112624597,0.9941208609219254,0.00778658089934495
12,0.04933947257182901,projection,1.0590584887313843,56.7,1.6676073553085327,0.0,8.245905506199804,0.9692618117250245,0.007250419882094038
13,0.04921457902821578,projection,1.067687155418396,59.37,1.529669200515747,0.0,8.389425359923264,0.951321830009592,0.007002708666951894
14,0.049079064169941455,projection,1.06168882686615,56.82,1.648063844871521,0.0,8.400185091742154,0.9499768635322308,0.006940843690997632
15,0.048932987438301684,projection,1.0759693880462646,58.57,1.5477224479675293,0.0,8.434917565049796,0.9456353043687755,0.006813548394912404
16,0.048776412907378844,joint,1.7457053594970704,37.01,2.4431409015655516,0.6,8.264622819834742,0.9669221475206573,0.00698853733022055
17,0.048609409255937035,joint,2.065656135635376,40.68,2.3584392875671387,0.6,8.241379252795515,0.9698275934005607,0.006773186051226543
18,0.04843204973729729,joint,1.8325720952606201,47.87,1.9391270063400268,0.6,8.241379269238177,0.9698275913452279,0.006702409213175997
19,0.04824441214720629,joint,1.7370513594818116,39.51,2.3507045196533203,0.6,8.241379285680837,0.9698275892898953,0.006666521776110287
20,0.04804657878971252,joint,1.672883143081665,50.25,1.8179498714447022,0.6,8.241379261016846,0.9698275923728943,0.006708868264405313
21,0.04783863644106502,joint,1.6334601266860962,48.4,1.8834090007781983,0.6,8.241379293902167,0.9698275882622291,0.006805485882695989
22,0.04762067631165049,joint,1.5990715420150756,49.78,1.8449242826461791,0.6,8.241379293902167,0.9698275882622291,0.006845807389191608
23,0.047392794005985325,joint,1.5685291633605958,45.18,2.1346353385925294,0.6,8.241379269238177,0.9698275913452279,0.007012521240916425
24,0.04715508948078037,joint,1.5511988192749024,51.76,1.7549671785354615,0.6,8.241379261016846,0.9698275923728943,0.0071336751611068335
25,0.04690766700109659,joint,1.5307178971862794,44.24,2.151147494506836,0.6,8.241379236352854,0.9698275954558933,0.007220490206863956
26,0.04665063509461097,joint,1.5133430353546142,50.66,1.8085378517150879,0.6,8.241379244574185,0.9698275944282269,0.0073788758720560324
27,0.04638410650401267,joint,1.501338819541931,50.9,1.7961949363708496,0.6,8.241379269238177,0.9698275913452279,0.007539395155116177
28,0.04610819813755038,joint,1.493440175857544,49.35,1.8342989461898804,0.6,8.241379269238177,0.9698275913452279,0.007707633501609209
29,0.04582303101775249,joint,1.4736655014801026,51.38,1.7527912647247315,0.6,8.241379285680837,0.9698275892898953,0.007805148367408727
30,0.045528730228342605,joint,1.4676670764160156,47.29,2.0278783367156983,0.6,8.241379261016846,0.9698275923728943,0.00797107390826568
31,0.04522542485937369,joint,1.459962358932495,47.33,1.9982707931518555,0.6,8.241379269238177,0.9698275913452279,0.008132562389023249
32,0.04491324795060491,joint,1.442883910598755,53.19,1.6755654140472411,0.6,8.241379228131525,0.9698275964835594,0.008297187047368237
33,0.044592336433146,joint,1.4333035424804688,48.66,1.928173049545288,0.6,8.241379269238177,0.9698275913452279,0.008530874581052119
34,0.044262831069394735,joint,1.4348002730941773,49.49,1.8752036628723145,0.6,8.241379228131525,0.9698275964835594,0.00868865050242989
35,0.043924876391293916,joint,1.4220997554016113,45.98,2.1226441522598267,0.6,8.241379277459506,0.9698275903175617,0.008824334642448431
36,0.043578620636934864,joint,1.4211843801879882,52.02,1.7463213752746582,0.6,8.241379277459506,0.9698275903175617,0.00899951989212523
37,0.04322421568553529,joint,1.4069366955566407,54.14,1.6645442651748656,0.6,8.241379261016846,0.9698275923728943,0.009167523530275754
38,0.04286181699082009,joint,1.405148904800415,53.89,1.6755323236465454,0.6,8.241379236352854,0.9698275954558933,0.009376115659914173
39,0.04249158351283414,joint,1.3929810556793212,52.03,1.7711723987579346,0.6,8.241379293902167,0.9698275882622291,0.009567045965954533
40,0.04211367764821722,joint,1.3889737155151367,50.51,1.8323974617004395,0.6,8.241379252795515,0.9698275934005607,0.00968136070677529
41,0.04172826515897146,joint,1.3852676047515868,55.8,1.5831127643585206,0.6,8.241379277459506,0.9698275903175617,0.00994725506160617
42,0.04133551509975264,joint,1.3717480379867553,52.6,1.735972960472107,0.6,8.241379261016846,0.9698275923728943,0.010140699328922923
