name,method,model,dataset,init_acc_quantized_student,best_epoch_target,best_acc_target,best_epoch_any,best_acc_any,reported_best_acc,reported_best_epoch,test_acc_subnet,test_loss_subnet,dense_params,nonzero_params,param_sparsity_literal,model_size_bytes,macs_baseline_dense,macs_compressed,macs_relative_percent,macs_compression_ratio,flops_compressed,bops_baseline_full_precision,bops,bops_relative_percent,bops_fallback_used,bops_a_bits,bops_w_bits,latency_ms_bs1_device,fps_bs1_device,train_minutes,epochs,target_group_sparsity,report_stabilize_epochs,sparsity_first_hit_epoch,final_group_sparsity,final_avg_bitwidth_est,final_bit_pressure_est,final_quant_error_est,loss_formula,seed,device
GETA_ONLY_ResNet56_CIFAR100_COMPRESSED,GETA-only,ResNet56,CIFAR-100,1.0,143,67.57,143,67.57,67.57,143,67.57,1.1519789279937744,268677,268677,0.0,1280045,125753600.00000001,40709632.00000002,32.37253804264849,3.0890379947428643,81419264.00000004,128771686400.00002,10899423232.000006,8.46414575805385,False,oto_layerwise,oto_layerwise,36.05289340019226,27.73702484568596,224.37785637776057,150,0.6,10,16,0.6,8.241379252795515,0.9698275934005607,0.009348771139449472,CE only,123,cuda
